Namespace(batch_size=1, camera='realsense', checkpoint_path='logs/log_rs_2_MsEF_MsBL_20000_512_0.003/minkuresunet_epoch18.tar', collision_thresh=0.01, dataset_root='/home/guihaiyuan/data/Benchmark/graspnet', log_dir='logs/inference_rs_2_MsEF_MsBL_20000_512_0.003_obs_CD1', num_point=20000, num_workers=30, seed_feat_dim=512, seg_checkpoint_path='logs/log_insseg/checkpoint.tar', voxel_size=0.003, voxel_size_cd=0.01)
Namespace(batch_size=1, camera='realsense', checkpoint_path='logs/log_rs_2_MsEF_MsBL_20000_512_0.003/minkuresunet_epoch18.tar', collision_thresh=0.01, dataset_root='/home/guihaiyuan/data/Benchmark/graspnet', log_dir='logs/inference_rs_2_MsEF_MsBL_20000_512_0.003_obs_CD1', num_point=20000, num_workers=2, seed_feat_dim=512, seg_checkpoint_path='logs/log_insseg/checkpoint.tar', voxel_size=0.003, voxel_size_cd=0.01)
Inferrence batch: 0, total_time: 0.034137s, time: 0.034137s
Inferrence batch: 12549, total_time: 331.960304s, time: 0.025091s
Inferrence batch: 12550, total_time: 331.985415s, time: 0.025111s
Inferrence batch: 12551, total_time: 332.010551s, time: 0.025136s
Inferrence batch: 12552, total_time: 332.073911s, time: 0.063360s
Inferrence batch: 12553, total_time: 332.098948s, time: 0.025036s
Inferrence batch: 12554, total_time: 332.123963s, time: 0.025015s
Inferrence batch: 12555, total_time: 332.148911s, time: 0.024947s
Inferrence batch: 12556, total_time: 332.173895s, time: 0.024984s
Inferrence batch: 12557, total_time: 332.198814s, time: 0.024919s
Inferrence batch: 12558, total_time: 332.224035s, time: 0.025221s
Inferrence batch: 12559, total_time: 332.249383s, time: 0.025349s
Inferrence batch: 12560, total_time: 332.274759s, time: 0.025376s
Inferrence batch: 12561, total_time: 332.299944s, time: 0.025185s
Inferrence batch: 12562, total_time: 332.325067s, time: 0.025123s
Inferrence batch: 12563, total_time: 332.350158s, time: 0.025092s
Inferrence batch: 12564, total_time: 332.375217s, time: 0.025059s
Inferrence batch: 12565, total_time: 332.400271s, time: 0.025054s
Inferrence batch: 12566, total_time: 332.425416s, time: 0.025144s
Inferrence batch: 12567, total_time: 332.450570s, time: 0.025154s
Inferrence batch: 12568, total_time: 332.475618s, time: 0.025048s
Inferrence batch: 12569, total_time: 332.500688s, time: 0.025071s
Inferrence batch: 12570, total_time: 332.525673s, time: 0.024984s
Inferrence batch: 12571, total_time: 332.550701s, time: 0.025029s
Inferrence batch: 12572, total_time: 332.575419s, time: 0.024717s
Inferrence batch: 12573, total_time: 332.601532s, time: 0.026113s
Inferrence batch: 12574, total_time: 332.626970s, time: 0.025438s
Inferrence batch: 12575, total_time: 332.652227s, time: 0.025257s
Inferrence batch: 12576, total_time: 332.677132s, time: 0.024905s
Inferrence batch: 12577, total_time: 332.702047s, time: 0.024915s
Inferrence batch: 12578, total_time: 332.726953s, time: 0.024906s
Inferrence batch: 12579, total_time: 332.752013s, time: 0.025060s
Inferrence batch: 12580, total_time: 332.777070s, time: 0.025057s
Inferrence batch: 12581, total_time: 332.802142s, time: 0.025071s
Inferrence batch: 12582, total_time: 332.827203s, time: 0.025061s
Inferrence batch: 12583, total_time: 332.852388s, time: 0.025185s
Inferrence batch: 12584, total_time: 332.877424s, time: 0.025035s
Inferrence batch: 12585, total_time: 332.902605s, time: 0.025181s
Inferrence batch: 12586, total_time: 332.927772s, time: 0.025167s
Inferrence batch: 12587, total_time: 332.953414s, time: 0.025643s
Inferrence batch: 12588, total_time: 332.979494s, time: 0.026080s
Inferrence batch: 12589, total_time: 333.005029s, time: 0.025535s
Inferrence batch: 12590, total_time: 333.031232s, time: 0.026203s
Inferrence batch: 12591, total_time: 333.056975s, time: 0.025742s
Inferrence batch: 12592, total_time: 333.082668s, time: 0.025693s
Inferrence batch: 12593, total_time: 333.108068s, time: 0.025400s
Inferrence batch: 12594, total_time: 333.133522s, time: 0.025454s
Inferrence batch: 12595, total_time: 333.158811s, time: 0.025289s
Inferrence batch: 12596, total_time: 333.184080s, time: 0.025269s
Inferrence batch: 12597, total_time: 333.209398s, time: 0.025318s
Inferrence batch: 12598, total_time: 333.234548s, time: 0.025150s
Inferrence batch: 12599, total_time: 333.259652s, time: 0.025104s
Inferrence batch: 12600, total_time: 333.284689s, time: 0.025037s
Inferrence batch: 12601, total_time: 333.309870s, time: 0.025181s
Inferrence batch: 12602, total_time: 333.335197s, time: 0.025327s
Inferrence batch: 12603, total_time: 333.360332s, time: 0.025136s
Inferrence batch: 12604, total_time: 333.385041s, time: 0.024709s
Inferrence batch: 12605, total_time: 333.409534s, time: 0.024493s
Inferrence batch: 12606, total_time: 333.434262s, time: 0.024727s
Inferrence batch: 12607, total_time: 333.459116s, time: 0.024855s
Inferrence batch: 12608, total_time: 333.483879s, time: 0.024763s
Inferrence batch: 12609, total_time: 333.508806s, time: 0.024928s
Inferrence batch: 12610, total_time: 333.533940s, time: 0.025134s
Inferrence batch: 12611, total_time: 333.559013s, time: 0.025073s
Inferrence batch: 12612, total_time: 333.584226s, time: 0.025213s
Inferrence batch: 12613, total_time: 333.609680s, time: 0.025453s
Inferrence batch: 12614, total_time: 333.634997s, time: 0.025317s
Inferrence batch: 12615, total_time: 333.660456s, time: 0.025459s
Inferrence batch: 12616, total_time: 333.686175s, time: 0.025719s
Inferrence batch: 12617, total_time: 333.712357s, time: 0.026182s
Inferrence batch: 12618, total_time: 333.738049s, time: 0.025692s
Inferrence batch: 12619, total_time: 333.764053s, time: 0.026004s
Inferrence batch: 12620, total_time: 333.789607s, time: 0.025554s
Inferrence batch: 12621, total_time: 333.815168s, time: 0.025561s
Inferrence batch: 12622, total_time: 333.840622s, time: 0.025454s
Inferrence batch: 12623, total_time: 333.866014s, time: 0.025392s
Inferrence batch: 12624, total_time: 333.891419s, time: 0.025405s
Inferrence batch: 12625, total_time: 333.916634s, time: 0.025215s
Inferrence batch: 12626, total_time: 333.941838s, time: 0.025204s
Inferrence batch: 12627, total_time: 333.966995s, time: 0.025157s
Inferrence batch: 12628, total_time: 333.992019s, time: 0.025024s
Inferrence batch: 12629, total_time: 334.017007s, time: 0.024988s
Inferrence batch: 12630, total_time: 334.042299s, time: 0.025292s
Inferrence batch: 12631, total_time: 334.067626s, time: 0.025327s
Inferrence batch: 12632, total_time: 334.093797s, time: 0.026171s
Inferrence batch: 12633, total_time: 334.118796s, time: 0.024998s
Inferrence batch: 12634, total_time: 334.143711s, time: 0.024915s
Inferrence batch: 12635, total_time: 334.168585s, time: 0.024874s
Inferrence batch: 12636, total_time: 334.193636s, time: 0.025051s
Inferrence batch: 12637, total_time: 334.218256s, time: 0.024620s
Inferrence batch: 12638, total_time: 334.243273s, time: 0.025017s
Inferrence batch: 12639, total_time: 334.268206s, time: 0.024933s
Inferrence batch: 12640, total_time: 334.293492s, time: 0.025286s
Inferrence batch: 12641, total_time: 334.319953s, time: 0.026461s
Inferrence batch: 12642, total_time: 334.345776s, time: 0.025823s
Inferrence batch: 12643, total_time: 334.371299s, time: 0.025523s
Inferrence batch: 12644, total_time: 334.396459s, time: 0.025161s
Inferrence batch: 12645, total_time: 334.423426s, time: 0.026967s
Inferrence batch: 12646, total_time: 334.448868s, time: 0.025442s
Inferrence batch: 12647, total_time: 334.474493s, time: 0.025625s
Inferrence batch: 12648, total_time: 334.500366s, time: 0.025872s
Inferrence batch: 12649, total_time: 334.525656s, time: 0.025291s
Inferrence batch: 12650, total_time: 334.550753s, time: 0.025097s
Inferrence batch: 12651, total_time: 334.576284s, time: 0.025531s
Inferrence batch: 12652, total_time: 334.601736s, time: 0.025451s
Inferrence batch: 12653, total_time: 334.627359s, time: 0.025623s
Inferrence batch: 12654, total_time: 334.652786s, time: 0.025427s
Inferrence batch: 12655, total_time: 334.677798s, time: 0.025012s
Inferrence batch: 12656, total_time: 334.702867s, time: 0.025069s
Inferrence batch: 12657, total_time: 334.727925s, time: 0.025059s
Inferrence batch: 12658, total_time: 334.753847s, time: 0.025922s
Inferrence batch: 12659, total_time: 334.779363s, time: 0.025516s
Inferrence batch: 12660, total_time: 334.804986s, time: 0.025623s
Inferrence batch: 12661, total_time: 334.830858s, time: 0.025872s
Inferrence batch: 12662, total_time: 334.868991s, time: 0.038134s
Inferrence batch: 12663, total_time: 334.894685s, time: 0.025693s
Inferrence batch: 12664, total_time: 334.919960s, time: 0.025276s
Inferrence batch: 12665, total_time: 334.950394s, time: 0.030434s
Inferrence batch: 12666, total_time: 334.975161s, time: 0.024767s
Inferrence batch: 12667, total_time: 335.000029s, time: 0.024868s
Inferrence batch: 12668, total_time: 335.025260s, time: 0.025231s
Inferrence batch: 12669, total_time: 335.050088s, time: 0.024828s
Inferrence batch: 12670, total_time: 335.075532s, time: 0.025444s
Inferrence batch: 12671, total_time: 335.100747s, time: 0.025215s
Inferrence batch: 12672, total_time: 335.126294s, time: 0.025547s
Inferrence batch: 12673, total_time: 335.151601s, time: 0.025307s
Inferrence batch: 12674, total_time: 335.177845s, time: 0.026244s
Inferrence batch: 12675, total_time: 335.209788s, time: 0.031943s
Inferrence batch: 12676, total_time: 335.235556s, time: 0.025768s
Inferrence batch: 12677, total_time: 335.261512s, time: 0.025956s
Inferrence batch: 12678, total_time: 335.286910s, time: 0.025398s
Inferrence batch: 12679, total_time: 335.312395s, time: 0.025485s
Inferrence batch: 12680, total_time: 335.337504s, time: 0.025109s
Inferrence batch: 12681, total_time: 335.362581s, time: 0.025077s
Inferrence batch: 12682, total_time: 335.387653s, time: 0.025072s
Inferrence batch: 12683, total_time: 335.413014s, time: 0.025361s
Inferrence batch: 12684, total_time: 335.438361s, time: 0.025347s
Inferrence batch: 12685, total_time: 335.468857s, time: 0.030496s
Inferrence batch: 12686, total_time: 335.495104s, time: 0.026246s
Inferrence batch: 12687, total_time: 335.520281s, time: 0.025177s
Inferrence batch: 12688, total_time: 335.545493s, time: 0.025212s
Inferrence batch: 12689, total_time: 335.570899s, time: 0.025406s
Inferrence batch: 12690, total_time: 335.597512s, time: 0.026613s
Inferrence batch: 12691, total_time: 335.622713s, time: 0.025200s
Inferrence batch: 12692, total_time: 335.648015s, time: 0.025302s
Inferrence batch: 12693, total_time: 335.673075s, time: 0.025061s
Inferrence batch: 12694, total_time: 335.697945s, time: 0.024869s
Inferrence batch: 12695, total_time: 335.722596s, time: 0.024651s
Inferrence batch: 12696, total_time: 335.747700s, time: 0.025105s
Inferrence batch: 12697, total_time: 335.772930s, time: 0.025230s
Inferrence batch: 12698, total_time: 335.798055s, time: 0.025125s
Inferrence batch: 12699, total_time: 335.823319s, time: 0.025264s
Inferrence batch: 12700, total_time: 335.848654s, time: 0.025335s
Inferrence batch: 12701, total_time: 335.873841s, time: 0.025187s
Inferrence batch: 12702, total_time: 335.899205s, time: 0.025364s
Inferrence batch: 12703, total_time: 335.925693s, time: 0.026488s
Inferrence batch: 12704, total_time: 335.951120s, time: 0.025426s
Inferrence batch: 12705, total_time: 335.976710s, time: 0.025590s
Inferrence batch: 12706, total_time: 336.002515s, time: 0.025805s
Inferrence batch: 12707, total_time: 336.028005s, time: 0.025490s
Inferrence batch: 12708, total_time: 336.053652s, time: 0.025646s
Inferrence batch: 12709, total_time: 336.079500s, time: 0.025848s
Inferrence batch: 12710, total_time: 336.105323s, time: 0.025823s
Inferrence batch: 12711, total_time: 336.131092s, time: 0.025769s
Inferrence batch: 12712, total_time: 336.156950s, time: 0.025858s
Inferrence batch: 12713, total_time: 336.182576s, time: 0.025626s
Inferrence batch: 12714, total_time: 336.208050s, time: 0.025474s
Inferrence batch: 12715, total_time: 336.233737s, time: 0.025687s
Inferrence batch: 12716, total_time: 336.259106s, time: 0.025369s
Inferrence batch: 12717, total_time: 336.284392s, time: 0.025286s
Inferrence batch: 12718, total_time: 336.310089s, time: 0.025696s
Inferrence batch: 12719, total_time: 336.343066s, time: 0.032977s
Inferrence batch: 12720, total_time: 336.376933s, time: 0.033867s
Inferrence batch: 12721, total_time: 336.402555s, time: 0.025622s
Inferrence batch: 12722, total_time: 336.427107s, time: 0.024552s
Inferrence batch: 12723, total_time: 336.451557s, time: 0.024450s
Inferrence batch: 12724, total_time: 336.478807s, time: 0.027250s
Inferrence batch: 12725, total_time: 336.507342s, time: 0.028536s
Inferrence batch: 12726, total_time: 336.536384s, time: 0.029041s
Inferrence batch: 12727, total_time: 336.565304s, time: 0.028920s
Inferrence batch: 12728, total_time: 336.594327s, time: 0.029023s
Inferrence batch: 12729, total_time: 336.619299s, time: 0.024973s
Inferrence batch: 12730, total_time: 336.644398s, time: 0.025099s
Inferrence batch: 12731, total_time: 336.669925s, time: 0.025527s
Inferrence batch: 12732, total_time: 336.695178s, time: 0.025253s
Inferrence batch: 12733, total_time: 336.726986s, time: 0.031808s
Inferrence batch: 12734, total_time: 336.758375s, time: 0.031389s
Inferrence batch: 12735, total_time: 336.783817s, time: 0.025442s
Inferrence batch: 12736, total_time: 336.809386s, time: 0.025569s
Inferrence batch: 12737, total_time: 336.834979s, time: 0.025593s
Inferrence batch: 12738, total_time: 336.860638s, time: 0.025659s
Inferrence batch: 12739, total_time: 336.886162s, time: 0.025524s
Inferrence batch: 12740, total_time: 336.911533s, time: 0.025371s
Inferrence batch: 12741, total_time: 336.936863s, time: 0.025330s
Inferrence batch: 12742, total_time: 336.962387s, time: 0.025524s
Inferrence batch: 12743, total_time: 336.987804s, time: 0.025417s
Inferrence batch: 12744, total_time: 337.013134s, time: 0.025330s
Inferrence batch: 12745, total_time: 337.038331s, time: 0.025197s
Inferrence batch: 12746, total_time: 337.063690s, time: 0.025359s
Inferrence batch: 12747, total_time: 337.089130s, time: 0.025440s
Inferrence batch: 12748, total_time: 337.114661s, time: 0.025531s
Inferrence batch: 12749, total_time: 337.139893s, time: 0.025232s
Inferrence batch: 12750, total_time: 337.164901s, time: 0.025007s
Inferrence batch: 12751, total_time: 337.189937s, time: 0.025037s
Inferrence batch: 12752, total_time: 337.214867s, time: 0.024930s
Inferrence batch: 12753, total_time: 337.239756s, time: 0.024889s
Inferrence batch: 12754, total_time: 337.264572s, time: 0.024815s
Inferrence batch: 12755, total_time: 337.289140s, time: 0.024568s
Inferrence batch: 12756, total_time: 337.314370s, time: 0.025230s
Inferrence batch: 12757, total_time: 337.339338s, time: 0.024968s
Inferrence batch: 12758, total_time: 337.364295s, time: 0.024957s
Inferrence batch: 12759, total_time: 337.389317s, time: 0.025021s
Inferrence batch: 12760, total_time: 337.414437s, time: 0.025120s
Inferrence batch: 12761, total_time: 337.439977s, time: 0.025540s
Inferrence batch: 12762, total_time: 337.466088s, time: 0.026111s
Inferrence batch: 12763, total_time: 337.491664s, time: 0.025576s
Inferrence batch: 12764, total_time: 337.516999s, time: 0.025336s
Inferrence batch: 12765, total_time: 337.542330s, time: 0.025331s
Inferrence batch: 12766, total_time: 337.567248s, time: 0.024918s
Inferrence batch: 12767, total_time: 337.592278s, time: 0.025030s
Inferrence batch: 12768, total_time: 337.617205s, time: 0.024928s
Inferrence batch: 12769, total_time: 337.642026s, time: 0.024820s
Inferrence batch: 12770, total_time: 337.666797s, time: 0.024771s
Inferrence batch: 12771, total_time: 337.691911s, time: 0.025114s
Inferrence batch: 12772, total_time: 337.716851s, time: 0.024941s
Inferrence batch: 12773, total_time: 337.741741s, time: 0.024890s
Inferrence batch: 12774, total_time: 337.766649s, time: 0.024907s
Inferrence batch: 12775, total_time: 337.791791s, time: 0.025143s
Inferrence batch: 12776, total_time: 337.817172s, time: 0.025381s
Inferrence batch: 12777, total_time: 337.842889s, time: 0.025717s
Inferrence batch: 12778, total_time: 337.868275s, time: 0.025386s
Inferrence batch: 12779, total_time: 337.893591s, time: 0.025315s
Inferrence batch: 12780, total_time: 337.919017s, time: 0.025427s
Inferrence batch: 12781, total_time: 337.944264s, time: 0.025247s
Inferrence batch: 12782, total_time: 337.969082s, time: 0.024818s
Inferrence batch: 12783, total_time: 337.993859s, time: 0.024777s
Inferrence batch: 12784, total_time: 338.018683s, time: 0.024824s
Inferrence batch: 12785, total_time: 338.043169s, time: 0.024485s
Inferrence batch: 12786, total_time: 338.068027s, time: 0.024858s
Inferrence batch: 12787, total_time: 338.093082s, time: 0.025055s
Inferrence batch: 12788, total_time: 338.118175s, time: 0.025093s
Inferrence batch: 12789, total_time: 338.143151s, time: 0.024976s
Inferrence batch: 12790, total_time: 338.168142s, time: 0.024992s
Inferrence batch: 12791, total_time: 338.193166s, time: 0.025024s
Inferrence batch: 12792, total_time: 338.218084s, time: 0.024918s
Inferrence batch: 12793, total_time: 338.243164s, time: 0.025080s
Inferrence batch: 12794, total_time: 338.268514s, time: 0.025351s
Inferrence batch: 12795, total_time: 338.293705s, time: 0.025190s
Inferrence batch: 12796, total_time: 338.318903s, time: 0.025199s
Inferrence batch: 12797, total_time: 338.343788s, time: 0.024885s
Inferrence batch: 12798, total_time: 338.368742s, time: 0.024954s
Inferrence batch: 12799, total_time: 338.393473s, time: 0.024731s
Inferrence batch: 12800, total_time: 338.417719s, time: 0.024245s
Inferrence batch: 12801, total_time: 338.442946s, time: 0.025227s
Inferrence batch: 12802, total_time: 338.468562s, time: 0.025617s
Inferrence batch: 12803, total_time: 338.496484s, time: 0.027922s
Inferrence batch: 12804, total_time: 338.521993s, time: 0.025508s
Inferrence batch: 12805, total_time: 338.547139s, time: 0.025146s
Inferrence batch: 12806, total_time: 338.572447s, time: 0.025308s
Inferrence batch: 12807, total_time: 338.600657s, time: 0.028209s
Inferrence batch: 12808, total_time: 338.630500s, time: 0.029843s
Inferrence batch: 12809, total_time: 338.655931s, time: 0.025431s
Inferrence batch: 12810, total_time: 338.686187s, time: 0.030256s
Inferrence batch: 12811, total_time: 338.711357s, time: 0.025170s
Inferrence batch: 12812, total_time: 338.736703s, time: 0.025347s
Inferrence batch: 12813, total_time: 338.761737s, time: 0.025034s
Inferrence batch: 12814, total_time: 338.786767s, time: 0.025030s
Inferrence batch: 12815, total_time: 338.811605s, time: 0.024838s
Inferrence batch: 12816, total_time: 338.836796s, time: 0.025191s
Inferrence batch: 12817, total_time: 338.862096s, time: 0.025300s
Inferrence batch: 12818, total_time: 338.887467s, time: 0.025371s
Inferrence batch: 12819, total_time: 338.913211s, time: 0.025744s
Inferrence batch: 12820, total_time: 338.938813s, time: 0.025602s
Inferrence batch: 12821, total_time: 338.964788s, time: 0.025975s
Inferrence batch: 12822, total_time: 338.990160s, time: 0.025371s
Inferrence batch: 12823, total_time: 339.015513s, time: 0.025353s
Inferrence batch: 12824, total_time: 339.040722s, time: 0.025209s
Inferrence batch: 12825, total_time: 339.065980s, time: 0.025258s
Inferrence batch: 12826, total_time: 339.091112s, time: 0.025132s
Inferrence batch: 12827, total_time: 339.116200s, time: 0.025087s
Inferrence batch: 12828, total_time: 339.141277s, time: 0.025077s
Inferrence batch: 12829, total_time: 339.166085s, time: 0.024808s
Inferrence batch: 12830, total_time: 339.190935s, time: 0.024850s
Inferrence batch: 12831, total_time: 339.216292s, time: 0.025357s
Inferrence batch: 12832, total_time: 339.241014s, time: 0.024721s
Inferrence batch: 12833, total_time: 339.266104s, time: 0.025090s
Inferrence batch: 12834, total_time: 339.300990s, time: 0.034886s
Inferrence batch: 12835, total_time: 339.326673s, time: 0.025683s
Inferrence batch: 12836, total_time: 339.352560s, time: 0.025887s
Inferrence batch: 12837, total_time: 339.377910s, time: 0.025351s
Inferrence batch: 12838, total_time: 339.403276s, time: 0.025366s
Inferrence batch: 12839, total_time: 339.428712s, time: 0.025436s
Inferrence batch: 12840, total_time: 339.454087s, time: 0.025376s
Inferrence batch: 12841, total_time: 339.479603s, time: 0.025516s
Inferrence batch: 12842, total_time: 339.504978s, time: 0.025375s
Inferrence batch: 12843, total_time: 339.530292s, time: 0.025314s
Inferrence batch: 12844, total_time: 339.556486s, time: 0.026194s
Inferrence batch: 12845, total_time: 339.581946s, time: 0.025460s
Inferrence batch: 12846, total_time: 339.607511s, time: 0.025566s
Inferrence batch: 12847, total_time: 339.633194s, time: 0.025682s
Inferrence batch: 12848, total_time: 339.659127s, time: 0.025934s
Inferrence batch: 12849, total_time: 339.684813s, time: 0.025686s
Inferrence batch: 12850, total_time: 339.710510s, time: 0.025697s
Inferrence batch: 12851, total_time: 339.736562s, time: 0.026053s
Inferrence batch: 12852, total_time: 339.761868s, time: 0.025306s
Inferrence batch: 12853, total_time: 339.787204s, time: 0.025336s
Inferrence batch: 12854, total_time: 339.812526s, time: 0.025322s
Inferrence batch: 12855, total_time: 339.837739s, time: 0.025212s
Inferrence batch: 12856, total_time: 339.862836s, time: 0.025098s
Inferrence batch: 12857, total_time: 339.887889s, time: 0.025053s
Inferrence batch: 12858, total_time: 339.913050s, time: 0.025161s
Inferrence batch: 12859, total_time: 339.937998s, time: 0.024949s
Inferrence batch: 12860, total_time: 339.963041s, time: 0.025042s
Inferrence batch: 12861, total_time: 339.988300s, time: 0.025260s
Inferrence batch: 12862, total_time: 340.013427s, time: 0.025126s
Inferrence batch: 12863, total_time: 340.039673s, time: 0.026247s
Inferrence batch: 12864, total_time: 340.064944s, time: 0.025270s
Inferrence batch: 12865, total_time: 340.090451s, time: 0.025507s
Inferrence batch: 12866, total_time: 340.116219s, time: 0.025768s
Inferrence batch: 12867, total_time: 340.141437s, time: 0.025218s
Inferrence batch: 12868, total_time: 340.166718s, time: 0.025282s
Inferrence batch: 12869, total_time: 340.192053s, time: 0.025335s
Inferrence batch: 12870, total_time: 340.217488s, time: 0.025434s
Inferrence batch: 12871, total_time: 340.242996s, time: 0.025508s
Inferrence batch: 12872, total_time: 340.268492s, time: 0.025496s
Inferrence batch: 12873, total_time: 340.294044s, time: 0.025552s
Inferrence batch: 12874, total_time: 340.319722s, time: 0.025678s
Inferrence batch: 12875, total_time: 340.345350s, time: 0.025628s
Inferrence batch: 12876, total_time: 340.370777s, time: 0.025427s
Inferrence batch: 12877, total_time: 340.396118s, time: 0.025341s
Inferrence batch: 12878, total_time: 340.421834s, time: 0.025717s
Inferrence batch: 12879, total_time: 340.447307s, time: 0.025473s
Inferrence batch: 12880, total_time: 340.473167s, time: 0.025860s
Inferrence batch: 12881, total_time: 340.498323s, time: 0.025156s
Inferrence batch: 12882, total_time: 340.523400s, time: 0.025077s
Inferrence batch: 12883, total_time: 340.548367s, time: 0.024967s
Inferrence batch: 12884, total_time: 340.573336s, time: 0.024969s
Inferrence batch: 12885, total_time: 340.597963s, time: 0.024627s
Inferrence batch: 12886, total_time: 340.622587s, time: 0.024625s
Inferrence batch: 12887, total_time: 340.647393s, time: 0.024806s
Inferrence batch: 12888, total_time: 340.671998s, time: 0.024605s
Inferrence batch: 12889, total_time: 340.696574s, time: 0.024576s
Inferrence batch: 12890, total_time: 340.721179s, time: 0.024606s
Inferrence batch: 12891, total_time: 340.745436s, time: 0.024257s
Inferrence batch: 12892, total_time: 340.770082s, time: 0.024646s
Inferrence batch: 12893, total_time: 340.794690s, time: 0.024608s
Inferrence batch: 12894, total_time: 340.819127s, time: 0.024437s
Inferrence batch: 12895, total_time: 340.843668s, time: 0.024541s
Inferrence batch: 12896, total_time: 340.868426s, time: 0.024758s
Inferrence batch: 12897, total_time: 340.893293s, time: 0.024867s
Inferrence batch: 12898, total_time: 340.917745s, time: 0.024451s
Inferrence batch: 12899, total_time: 340.942463s, time: 0.024719s
Inferrence batch: 12900, total_time: 340.967235s, time: 0.024771s
Inferrence batch: 12901, total_time: 340.992101s, time: 0.024867s
Inferrence batch: 12902, total_time: 341.017083s, time: 0.024981s
Inferrence batch: 12903, total_time: 341.042162s, time: 0.025079s
Inferrence batch: 12904, total_time: 341.067298s, time: 0.025136s
Inferrence batch: 12905, total_time: 341.092446s, time: 0.025148s
Inferrence batch: 12906, total_time: 341.117194s, time: 0.024748s
Inferrence batch: 12907, total_time: 341.142565s, time: 0.025371s
Inferrence batch: 12908, total_time: 341.167871s, time: 0.025306s
Inferrence batch: 12909, total_time: 341.193200s, time: 0.025329s
Inferrence batch: 12910, total_time: 341.217826s, time: 0.024626s
Inferrence batch: 12911, total_time: 341.242906s, time: 0.025080s
Inferrence batch: 12912, total_time: 341.267792s, time: 0.024886s
Inferrence batch: 12913, total_time: 341.292507s, time: 0.024715s
Inferrence batch: 12914, total_time: 341.317504s, time: 0.024997s
Inferrence batch: 12915, total_time: 341.341821s, time: 0.024317s
Inferrence batch: 12916, total_time: 341.366141s, time: 0.024320s
Inferrence batch: 12917, total_time: 341.390478s, time: 0.024337s
Inferrence batch: 12918, total_time: 341.414727s, time: 0.024249s
Inferrence batch: 12919, total_time: 341.439031s, time: 0.024304s
Inferrence batch: 12920, total_time: 341.462969s, time: 0.023938s
Inferrence batch: 12921, total_time: 341.487380s, time: 0.024411s
Inferrence batch: 12922, total_time: 341.511623s, time: 0.024243s
Inferrence batch: 12923, total_time: 341.535894s, time: 0.024271s
Inferrence batch: 12924, total_time: 341.560626s, time: 0.024732s
Inferrence batch: 12925, total_time: 341.584854s, time: 0.024228s
Inferrence batch: 12926, total_time: 341.609231s, time: 0.024378s
Inferrence batch: 12927, total_time: 341.633481s, time: 0.024249s
Inferrence batch: 12928, total_time: 341.657723s, time: 0.024243s
Inferrence batch: 12929, total_time: 341.681998s, time: 0.024275s
Inferrence batch: 12930, total_time: 341.706723s, time: 0.024724s
Inferrence batch: 12931, total_time: 341.731103s, time: 0.024380s
Inferrence batch: 12932, total_time: 341.755981s, time: 0.024878s
Inferrence batch: 12933, total_time: 341.780407s, time: 0.024426s
Inferrence batch: 12934, total_time: 341.805312s, time: 0.024905s
Inferrence batch: 12935, total_time: 341.831234s, time: 0.025923s
Inferrence batch: 12936, total_time: 341.856178s, time: 0.024944s
Inferrence batch: 12937, total_time: 341.881545s, time: 0.025367s
Inferrence batch: 12938, total_time: 341.906844s, time: 0.025299s
Inferrence batch: 12939, total_time: 341.931779s, time: 0.024935s
Inferrence batch: 12940, total_time: 341.956946s, time: 0.025167s
Inferrence batch: 12941, total_time: 341.981917s, time: 0.024971s
Inferrence batch: 12942, total_time: 342.006530s, time: 0.024613s
Inferrence batch: 12943, total_time: 342.031475s, time: 0.024945s
Inferrence batch: 12944, total_time: 342.056086s, time: 0.024611s
Inferrence batch: 12945, total_time: 342.080647s, time: 0.024561s
Inferrence batch: 12946, total_time: 342.105309s, time: 0.024661s
Inferrence batch: 12947, total_time: 342.129911s, time: 0.024603s
Inferrence batch: 12948, total_time: 342.154433s, time: 0.024522s
Inferrence batch: 12949, total_time: 342.179601s, time: 0.025168s
Inferrence batch: 12950, total_time: 342.204214s, time: 0.024612s
Inferrence batch: 12951, total_time: 342.230649s, time: 0.026435s
Inferrence batch: 12952, total_time: 342.254908s, time: 0.024259s
Inferrence batch: 12953, total_time: 342.278893s, time: 0.023985s
Inferrence batch: 12954, total_time: 342.303229s, time: 0.024336s
Inferrence batch: 12955, total_time: 342.332750s, time: 0.029521s
Inferrence batch: 12956, total_time: 342.357862s, time: 0.025111s
Inferrence batch: 12957, total_time: 342.382547s, time: 0.024685s
Inferrence batch: 12958, total_time: 342.407104s, time: 0.024558s
Inferrence batch: 12959, total_time: 342.431771s, time: 0.024667s
Inferrence batch: 12960, total_time: 342.456474s, time: 0.024703s
Inferrence batch: 12961, total_time: 342.481457s, time: 0.024983s
Inferrence batch: 12962, total_time: 342.505980s, time: 0.024523s
Inferrence batch: 12963, total_time: 342.535049s, time: 0.029070s
Inferrence batch: 12964, total_time: 342.563490s, time: 0.028440s
Inferrence batch: 12965, total_time: 342.589446s, time: 0.025956s
Inferrence batch: 12966, total_time: 342.617559s, time: 0.028113s
Inferrence batch: 12967, total_time: 342.647999s, time: 0.030440s
Inferrence batch: 12968, total_time: 342.677615s, time: 0.029616s
Inferrence batch: 12969, total_time: 342.706940s, time: 0.029325s
Inferrence batch: 12970, total_time: 342.736269s, time: 0.029328s
