Inferrence batch: 0, total_time: 0.030114s, time: 0.030114s
Inferrence batch: 3472, total_time: 94.831035s, time: 0.029834s
Inferrence batch: 3473, total_time: 94.861062s, time: 0.030027s
Inferrence batch: 3474, total_time: 94.887745s, time: 0.026683s
Inferrence batch: 3475, total_time: 94.914016s, time: 0.026271s
Inferrence batch: 3476, total_time: 94.943494s, time: 0.029479s
Inferrence batch: 3477, total_time: 94.970510s, time: 0.027015s
Inferrence batch: 3478, total_time: 94.995480s, time: 0.024971s
Inferrence batch: 3479, total_time: 95.023956s, time: 0.028475s
Inferrence batch: 3480, total_time: 95.052504s, time: 0.028548s
Inferrence batch: 3481, total_time: 95.081039s, time: 0.028535s
Inferrence batch: 3482, total_time: 95.109819s, time: 0.028780s
Inferrence batch: 3483, total_time: 95.136240s, time: 0.026421s
Inferrence batch: 3484, total_time: 95.161369s, time: 0.025129s
Inferrence batch: 3485, total_time: 95.186596s, time: 0.025227s
Inferrence batch: 3486, total_time: 95.211326s, time: 0.024730s
Inferrence batch: 3487, total_time: 95.236437s, time: 0.025110s
Inferrence batch: 3488, total_time: 95.261739s, time: 0.025302s
Inferrence batch: 3489, total_time: 95.287009s, time: 0.025270s
Inferrence batch: 3490, total_time: 95.312361s, time: 0.025352s
Inferrence batch: 3491, total_time: 95.337319s, time: 0.024958s
Inferrence batch: 3492, total_time: 95.362974s, time: 0.025655s
Inferrence batch: 3493, total_time: 95.388589s, time: 0.025615s
Inferrence batch: 3494, total_time: 95.414079s, time: 0.025490s
Inferrence batch: 3495, total_time: 95.439470s, time: 0.025391s
Inferrence batch: 3496, total_time: 95.464106s, time: 0.024635s
Inferrence batch: 3497, total_time: 95.488920s, time: 0.024815s
Inferrence batch: 3498, total_time: 95.514011s, time: 0.025090s
Inferrence batch: 3499, total_time: 95.539819s, time: 0.025808s
Inferrence batch: 3500, total_time: 95.564602s, time: 0.024784s
Inferrence batch: 3501, total_time: 95.589202s, time: 0.024600s
Inferrence batch: 3502, total_time: 95.614776s, time: 0.025574s
Inferrence batch: 3503, total_time: 95.639311s, time: 0.024534s
Inferrence batch: 3504, total_time: 95.663881s, time: 0.024571s
Inferrence batch: 3505, total_time: 95.688479s, time: 0.024598s
Inferrence batch: 3506, total_time: 95.713655s, time: 0.025176s
Inferrence batch: 3507, total_time: 95.738630s, time: 0.024975s
Inferrence batch: 3508, total_time: 95.763124s, time: 0.024493s
Inferrence batch: 3509, total_time: 95.787508s, time: 0.024385s
Inferrence batch: 3510, total_time: 95.812063s, time: 0.024554s
Inferrence batch: 3511, total_time: 95.837533s, time: 0.025470s
Inferrence batch: 3512, total_time: 95.861950s, time: 0.024418s
Inferrence batch: 3513, total_time: 95.886386s, time: 0.024436s
Inferrence batch: 3514, total_time: 95.910784s, time: 0.024397s
Inferrence batch: 3515, total_time: 95.935209s, time: 0.024426s
Inferrence batch: 3516, total_time: 95.960280s, time: 0.025071s
Inferrence batch: 3517, total_time: 95.984890s, time: 0.024610s
Inferrence batch: 3518, total_time: 96.010133s, time: 0.025244s
Inferrence batch: 3519, total_time: 96.035508s, time: 0.025375s
Inferrence batch: 3520, total_time: 96.061076s, time: 0.025568s
Inferrence batch: 3521, total_time: 96.086380s, time: 0.025304s
Inferrence batch: 3522, total_time: 96.111274s, time: 0.024894s
Inferrence batch: 3523, total_time: 96.135329s, time: 0.024055s
Inferrence batch: 3524, total_time: 96.160134s, time: 0.024805s
Inferrence batch: 3525, total_time: 96.184734s, time: 0.024600s
Inferrence batch: 3526, total_time: 96.208868s, time: 0.024134s
Inferrence batch: 3527, total_time: 96.240511s, time: 0.031643s
Inferrence batch: 3528, total_time: 96.269214s, time: 0.028703s
Inferrence batch: 3529, total_time: 96.298204s, time: 0.028991s
Inferrence batch: 3530, total_time: 96.328283s, time: 0.030079s
Inferrence batch: 3531, total_time: 96.356734s, time: 0.028451s
Inferrence batch: 3532, total_time: 96.382825s, time: 0.026091s
Inferrence batch: 3533, total_time: 96.407578s, time: 0.024754s
Inferrence batch: 3534, total_time: 96.435630s, time: 0.028051s
Inferrence batch: 3535, total_time: 96.463667s, time: 0.028037s
Inferrence batch: 3536, total_time: 96.491717s, time: 0.028050s
Inferrence batch: 3537, total_time: 96.519676s, time: 0.027959s
Inferrence batch: 3538, total_time: 96.547721s, time: 0.028045s
Inferrence batch: 3539, total_time: 96.573418s, time: 0.025697s
Inferrence batch: 3540, total_time: 96.597304s, time: 0.023885s
Inferrence batch: 3541, total_time: 96.625295s, time: 0.027992s
Inferrence batch: 3542, total_time: 96.653232s, time: 0.027936s
Inferrence batch: 3543, total_time: 96.681307s, time: 0.028075s
Inferrence batch: 3544, total_time: 96.709203s, time: 0.027897s
Inferrence batch: 3545, total_time: 96.737018s, time: 0.027814s
Inferrence batch: 3546, total_time: 96.763168s, time: 0.026150s
Inferrence batch: 3547, total_time: 96.787180s, time: 0.024012s
Inferrence batch: 3548, total_time: 96.816901s, time: 0.029721s
Inferrence batch: 3549, total_time: 96.844882s, time: 0.027981s
Inferrence batch: 3550, total_time: 96.874228s, time: 0.029346s
Inferrence batch: 3551, total_time: 96.903350s, time: 0.029122s
Inferrence batch: 3552, total_time: 96.932178s, time: 0.028829s
Inferrence batch: 3553, total_time: 96.956084s, time: 0.023905s
Inferrence batch: 3554, total_time: 96.983728s, time: 0.027644s
Inferrence batch: 3555, total_time: 97.011611s, time: 0.027884s
Inferrence batch: 3556, total_time: 97.039036s, time: 0.027425s
Inferrence batch: 3557, total_time: 97.066885s, time: 0.027849s
Inferrence batch: 3558, total_time: 97.094299s, time: 0.027414s
Inferrence batch: 3559, total_time: 97.118749s, time: 0.024450s
Inferrence batch: 3560, total_time: 97.142502s, time: 0.023753s
Inferrence batch: 3561, total_time: 97.170255s, time: 0.027753s
Inferrence batch: 3562, total_time: 97.198158s, time: 0.027903s
Inferrence batch: 3563, total_time: 97.226033s, time: 0.027874s
Inferrence batch: 3564, total_time: 97.253919s, time: 0.027886s
Inferrence batch: 3565, total_time: 97.281821s, time: 0.027902s
Inferrence batch: 3566, total_time: 97.305625s, time: 0.023804s
Inferrence batch: 3567, total_time: 97.329277s, time: 0.023652s
Inferrence batch: 3568, total_time: 97.353735s, time: 0.024458s
Inferrence batch: 3569, total_time: 97.377528s, time: 0.023793s
Inferrence batch: 3570, total_time: 97.401241s, time: 0.023713s
Inferrence batch: 3571, total_time: 97.425379s, time: 0.024138s
Inferrence batch: 3572, total_time: 97.449053s, time: 0.023674s
Inferrence batch: 3573, total_time: 97.472790s, time: 0.023737s
Inferrence batch: 3574, total_time: 97.496539s, time: 0.023749s
Inferrence batch: 3575, total_time: 97.521160s, time: 0.024621s
Inferrence batch: 3576, total_time: 97.544947s, time: 0.023787s
Inferrence batch: 3577, total_time: 97.568748s, time: 0.023801s
Inferrence batch: 3578, total_time: 97.592639s, time: 0.023891s
Inferrence batch: 3579, total_time: 97.616096s, time: 0.023458s
Inferrence batch: 3580, total_time: 97.640003s, time: 0.023907s
Inferrence batch: 3581, total_time: 97.663267s, time: 0.023264s
Inferrence batch: 3582, total_time: 97.686415s, time: 0.023148s
Inferrence batch: 3583, total_time: 97.710858s, time: 0.024443s
Inferrence batch: 3584, total_time: 97.736287s, time: 0.025429s
Inferrence batch: 3585, total_time: 97.761681s, time: 0.025394s
Inferrence batch: 3586, total_time: 97.786883s, time: 0.025202s
Inferrence batch: 3587, total_time: 97.812187s, time: 0.025305s
Inferrence batch: 3588, total_time: 97.837483s, time: 0.025296s
Inferrence batch: 3589, total_time: 97.862849s, time: 0.025366s
Inferrence batch: 3590, total_time: 97.888273s, time: 0.025424s
Inferrence batch: 3591, total_time: 97.913719s, time: 0.025446s
Inferrence batch: 3592, total_time: 97.939329s, time: 0.025609s
Inferrence batch: 3593, total_time: 97.964842s, time: 0.025513s
Inferrence batch: 3594, total_time: 97.990130s, time: 0.025289s
Inferrence batch: 3595, total_time: 98.015365s, time: 0.025235s
Inferrence batch: 3596, total_time: 98.040395s, time: 0.025030s
Inferrence batch: 3597, total_time: 98.066114s, time: 0.025719s
Inferrence batch: 3598, total_time: 98.091403s, time: 0.025290s
Inferrence batch: 3599, total_time: 98.116075s, time: 0.024672s
Inferrence batch: 3600, total_time: 98.141875s, time: 0.025800s
Inferrence batch: 3601, total_time: 98.167238s, time: 0.025363s
Inferrence batch: 3602, total_time: 98.192452s, time: 0.025214s
Inferrence batch: 3603, total_time: 98.217853s, time: 0.025400s
Inferrence batch: 3604, total_time: 98.243157s, time: 0.025304s
Inferrence batch: 3605, total_time: 98.268537s, time: 0.025380s
Inferrence batch: 3606, total_time: 98.293977s, time: 0.025440s
Inferrence batch: 3607, total_time: 98.319280s, time: 0.025302s
Inferrence batch: 3608, total_time: 98.344683s, time: 0.025403s
Inferrence batch: 3609, total_time: 98.370090s, time: 0.025408s
Inferrence batch: 3610, total_time: 98.395546s, time: 0.025455s
Inferrence batch: 3611, total_time: 98.420651s, time: 0.025105s
Inferrence batch: 3612, total_time: 98.446030s, time: 0.025379s
Inferrence batch: 3613, total_time: 98.471320s, time: 0.025290s
Inferrence batch: 3614, total_time: 98.496271s, time: 0.024951s
Inferrence batch: 3615, total_time: 98.521203s, time: 0.024932s
Inferrence batch: 3616, total_time: 98.546510s, time: 0.025307s
Inferrence batch: 3617, total_time: 98.571993s, time: 0.025482s
Inferrence batch: 3618, total_time: 98.597493s, time: 0.025500s
Inferrence batch: 3619, total_time: 98.623153s, time: 0.025661s
Inferrence batch: 3620, total_time: 98.648866s, time: 0.025713s
Inferrence batch: 3621, total_time: 98.674577s, time: 0.025711s
Inferrence batch: 3622, total_time: 98.700317s, time: 0.025740s
Inferrence batch: 3623, total_time: 98.725629s, time: 0.025311s
Inferrence batch: 3624, total_time: 98.751366s, time: 0.025738s
Inferrence batch: 3625, total_time: 98.776729s, time: 0.025362s
Inferrence batch: 3626, total_time: 98.802163s, time: 0.025434s
Inferrence batch: 3627, total_time: 98.827693s, time: 0.025530s
Inferrence batch: 3628, total_time: 98.853076s, time: 0.025383s
Inferrence batch: 3629, total_time: 98.878484s, time: 0.025408s
Inferrence batch: 3630, total_time: 98.904128s, time: 0.025643s
Inferrence batch: 3631, total_time: 98.929733s, time: 0.025605s
Inferrence batch: 3632, total_time: 98.955398s, time: 0.025665s
Inferrence batch: 3633, total_time: 98.981859s, time: 0.026461s
Inferrence batch: 3634, total_time: 99.007460s, time: 0.025600s
Inferrence batch: 3635, total_time: 99.033027s, time: 0.025567s
Inferrence batch: 3636, total_time: 99.058668s, time: 0.025641s
Inferrence batch: 3637, total_time: 99.084612s, time: 0.025944s
Inferrence batch: 3638, total_time: 99.110392s, time: 0.025780s
Inferrence batch: 3639, total_time: 99.136157s, time: 0.025765s
Inferrence batch: 3640, total_time: 99.161519s, time: 0.025362s
Inferrence batch: 3641, total_time: 99.186884s, time: 0.025365s
Inferrence batch: 3642, total_time: 99.212254s, time: 0.025371s
Inferrence batch: 3643, total_time: 99.237587s, time: 0.025332s
Inferrence batch: 3644, total_time: 99.262887s, time: 0.025300s
Inferrence batch: 3645, total_time: 99.287966s, time: 0.025079s
Inferrence batch: 3646, total_time: 99.313139s, time: 0.025173s
Inferrence batch: 3647, total_time: 99.338236s, time: 0.025097s
Inferrence batch: 3648, total_time: 99.363679s, time: 0.025443s
Inferrence batch: 3649, total_time: 99.389278s, time: 0.025599s
Inferrence batch: 3650, total_time: 99.415015s, time: 0.025737s
Inferrence batch: 3651, total_time: 99.440718s, time: 0.025703s
Inferrence batch: 3652, total_time: 99.466306s, time: 0.025589s
Inferrence batch: 3653, total_time: 99.492191s, time: 0.025884s
Inferrence batch: 3654, total_time: 99.518102s, time: 0.025912s
Inferrence batch: 3655, total_time: 99.543687s, time: 0.025585s
Inferrence batch: 3656, total_time: 99.569383s, time: 0.025696s
Inferrence batch: 3657, total_time: 99.595269s, time: 0.025886s
Inferrence batch: 3658, total_time: 99.620996s, time: 0.025726s
Inferrence batch: 3659, total_time: 99.647063s, time: 0.026067s
Inferrence batch: 3660, total_time: 99.672987s, time: 0.025925s
Inferrence batch: 3661, total_time: 99.699019s, time: 0.026032s
Inferrence batch: 3662, total_time: 99.724584s, time: 0.025564s
Inferrence batch: 3663, total_time: 99.750242s, time: 0.025659s
Inferrence batch: 3664, total_time: 99.776070s, time: 0.025828s
Inferrence batch: 3665, total_time: 99.801793s, time: 0.025723s
Inferrence batch: 3666, total_time: 99.827881s, time: 0.026088s
Inferrence batch: 3667, total_time: 99.853520s, time: 0.025639s
Inferrence batch: 3668, total_time: 99.879229s, time: 0.025710s
Inferrence batch: 3669, total_time: 99.904825s, time: 0.025596s
Inferrence batch: 3670, total_time: 99.930337s, time: 0.025512s
Inferrence batch: 3671, total_time: 99.955793s, time: 0.025456s
Inferrence batch: 3672, total_time: 99.981121s, time: 0.025328s
Inferrence batch: 3673, total_time: 100.006578s, time: 0.025457s
Inferrence batch: 3674, total_time: 100.031997s, time: 0.025419s
Inferrence batch: 3675, total_time: 100.057092s, time: 0.025095s
Inferrence batch: 3676, total_time: 100.082767s, time: 0.025675s
Inferrence batch: 3677, total_time: 100.108272s, time: 0.025505s
Inferrence batch: 3678, total_time: 100.133368s, time: 0.025095s
Inferrence batch: 3679, total_time: 100.158991s, time: 0.025624s
Inferrence batch: 3680, total_time: 100.185109s, time: 0.026117s
Inferrence batch: 3681, total_time: 100.210540s, time: 0.025431s
Inferrence batch: 3682, total_time: 100.236212s, time: 0.025672s
Inferrence batch: 3683, total_time: 100.261731s, time: 0.025519s
Inferrence batch: 3684, total_time: 100.287324s, time: 0.025593s
Inferrence batch: 3685, total_time: 100.314238s, time: 0.026914s
Inferrence batch: 3686, total_time: 100.340218s, time: 0.025980s
Inferrence batch: 3687, total_time: 100.366050s, time: 0.025832s
Inferrence batch: 3688, total_time: 100.391897s, time: 0.025847s
Inferrence batch: 3689, total_time: 100.417765s, time: 0.025868s
Inferrence batch: 3690, total_time: 100.444374s, time: 0.026608s
Inferrence batch: 3691, total_time: 100.470137s, time: 0.025763s
Inferrence batch: 3692, total_time: 100.495831s, time: 0.025694s
Inferrence batch: 3693, total_time: 100.521268s, time: 0.025437s
Inferrence batch: 3694, total_time: 100.546970s, time: 0.025702s
Inferrence batch: 3695, total_time: 100.572553s, time: 0.025584s
Inferrence batch: 3696, total_time: 100.598123s, time: 0.025570s
Inferrence batch: 3697, total_time: 100.623686s, time: 0.025563s
Inferrence batch: 3698, total_time: 100.649279s, time: 0.025593s
Inferrence batch: 3699, total_time: 100.674808s, time: 0.025529s
Inferrence batch: 3700, total_time: 100.700292s, time: 0.025484s
Inferrence batch: 3701, total_time: 100.725634s, time: 0.025342s
Inferrence batch: 3702, total_time: 100.751033s, time: 0.025399s
Inferrence batch: 3703, total_time: 100.776198s, time: 0.025164s
Inferrence batch: 3704, total_time: 100.801534s, time: 0.025337s
Inferrence batch: 3705, total_time: 100.826567s, time: 0.025033s
Inferrence batch: 3706, total_time: 100.851884s, time: 0.025317s
Inferrence batch: 3707, total_time: 100.876871s, time: 0.024987s
Inferrence batch: 3708, total_time: 100.902056s, time: 0.025185s
Inferrence batch: 3709, total_time: 100.927383s, time: 0.025327s
Inferrence batch: 3710, total_time: 100.952733s, time: 0.025350s
Inferrence batch: 3711, total_time: 100.978069s, time: 0.025336s
Inferrence batch: 3712, total_time: 101.003397s, time: 0.025328s
Inferrence batch: 3713, total_time: 101.028604s, time: 0.025207s
Inferrence batch: 3714, total_time: 101.054134s, time: 0.025530s
Inferrence batch: 3715, total_time: 101.079653s, time: 0.025519s
Inferrence batch: 3716, total_time: 101.105265s, time: 0.025612s
Inferrence batch: 3717, total_time: 101.130849s, time: 0.025584s
Inferrence batch: 3718, total_time: 101.156518s, time: 0.025669s
Inferrence batch: 3719, total_time: 101.182188s, time: 0.025670s
Inferrence batch: 3720, total_time: 101.207746s, time: 0.025558s
Inferrence batch: 3721, total_time: 101.233361s, time: 0.025615s
Inferrence batch: 3722, total_time: 101.258897s, time: 0.025536s
Inferrence batch: 3723, total_time: 101.284457s, time: 0.025560s
Inferrence batch: 3724, total_time: 101.309953s, time: 0.025496s
Inferrence batch: 3725, total_time: 101.335469s, time: 0.025515s
Inferrence batch: 3726, total_time: 101.360937s, time: 0.025469s
Inferrence batch: 3727, total_time: 101.386189s, time: 0.025252s
Inferrence batch: 3728, total_time: 101.411472s, time: 0.025283s
Inferrence batch: 3729, total_time: 101.436934s, time: 0.025463s
Inferrence batch: 3730, total_time: 101.462182s, time: 0.025247s
Inferrence batch: 3731, total_time: 101.487361s, time: 0.025180s
Inferrence batch: 3732, total_time: 101.512523s, time: 0.025162s
Inferrence batch: 3733, total_time: 101.537596s, time: 0.025072s
Inferrence batch: 3734, total_time: 101.562703s, time: 0.025107s
Inferrence batch: 3735, total_time: 101.587978s, time: 0.025275s
Inferrence batch: 3736, total_time: 101.613224s, time: 0.025246s
Inferrence batch: 3737, total_time: 101.638468s, time: 0.025244s
Inferrence batch: 3738, total_time: 101.663538s, time: 0.025070s
Inferrence batch: 3739, total_time: 101.688774s, time: 0.025236s
Inferrence batch: 3740, total_time: 101.713846s, time: 0.025072s
Inferrence batch: 3741, total_time: 101.742173s, time: 0.028327s
Inferrence batch: 3742, total_time: 101.767941s, time: 0.025768s
Inferrence batch: 3743, total_time: 101.793359s, time: 0.025418s
Inferrence batch: 3744, total_time: 101.818857s, time: 0.025498s
Inferrence batch: 3745, total_time: 101.844428s, time: 0.025572s
Inferrence batch: 3746, total_time: 101.870060s, time: 0.025632s
Inferrence batch: 3747, total_time: 101.895247s, time: 0.025187s
Inferrence batch: 3748, total_time: 101.920977s, time: 0.025730s
Inferrence batch: 3749, total_time: 101.946323s, time: 0.025346s
Inferrence batch: 3750, total_time: 101.971617s, time: 0.025294s
Inferrence batch: 3751, total_time: 101.997046s, time: 0.025429s
Inferrence batch: 3752, total_time: 102.022448s, time: 0.025401s
Inferrence batch: 3753, total_time: 102.047908s, time: 0.025460s
Inferrence batch: 3754, total_time: 102.073220s, time: 0.025312s
Inferrence batch: 3755, total_time: 102.098592s, time: 0.025372s
Inferrence batch: 3756, total_time: 102.123887s, time: 0.025295s
Inferrence batch: 3757, total_time: 102.149390s, time: 0.025503s
Inferrence batch: 3758, total_time: 102.174689s, time: 0.025300s
Inferrence batch: 3759, total_time: 102.199957s, time: 0.025268s
Inferrence batch: 3760, total_time: 102.225280s, time: 0.025323s
Inferrence batch: 3761, total_time: 102.251052s, time: 0.025772s
Inferrence batch: 3762, total_time: 102.276378s, time: 0.025326s
Inferrence batch: 3763, total_time: 102.301594s, time: 0.025216s
Inferrence batch: 3764, total_time: 102.326813s, time: 0.025219s
Inferrence batch: 3765, total_time: 102.351732s, time: 0.024919s
Inferrence batch: 3766, total_time: 102.376970s, time: 0.025238s
Inferrence batch: 3767, total_time: 102.402493s, time: 0.025522s
Inferrence batch: 3768, total_time: 102.427987s, time: 0.025494s
Inferrence batch: 3769, total_time: 102.452986s, time: 0.024999s
Inferrence batch: 3770, total_time: 102.478441s, time: 0.025455s
Inferrence batch: 3771, total_time: 102.503452s, time: 0.025010s
Inferrence batch: 3772, total_time: 102.528690s, time: 0.025238s
Inferrence batch: 3773, total_time: 102.553942s, time: 0.025252s
Inferrence batch: 3774, total_time: 102.578977s, time: 0.025036s
Inferrence batch: 3775, total_time: 102.604132s, time: 0.025155s
Inferrence batch: 3776, total_time: 102.629401s, time: 0.025269s
Inferrence batch: 3777, total_time: 102.654789s, time: 0.025388s
Inferrence batch: 3778, total_time: 102.680319s, time: 0.025530s
Inferrence batch: 3779, total_time: 102.706042s, time: 0.025723s
Inferrence batch: 3780, total_time: 102.731648s, time: 0.025606s
Inferrence batch: 3781, total_time: 102.756731s, time: 0.025082s
Inferrence batch: 3782, total_time: 102.781684s, time: 0.024953s
Inferrence batch: 3783, total_time: 102.806617s, time: 0.024934s
Inferrence batch: 3784, total_time: 102.831862s, time: 0.025244s
Inferrence batch: 3785, total_time: 102.856773s, time: 0.024911s
Inferrence batch: 3786, total_time: 102.881425s, time: 0.024652s
Inferrence batch: 3787, total_time: 102.906912s, time: 0.025487s
Inferrence batch: 3788, total_time: 102.932472s, time: 0.025560s
Inferrence batch: 3789, total_time: 102.957526s, time: 0.025055s
Inferrence batch: 3790, total_time: 102.982179s, time: 0.024653s
Inferrence batch: 3791, total_time: 103.006893s, time: 0.024714s
Inferrence batch: 3792, total_time: 103.031937s, time: 0.025044s
Inferrence batch: 3793, total_time: 103.056631s, time: 0.024693s
Inferrence batch: 3794, total_time: 103.081435s, time: 0.024805s
Inferrence batch: 3795, total_time: 103.106149s, time: 0.024714s
Inferrence batch: 3796, total_time: 103.130893s, time: 0.024744s
Inferrence batch: 3797, total_time: 103.156416s, time: 0.025522s
Inferrence batch: 3798, total_time: 103.180996s, time: 0.024580s
Inferrence batch: 3799, total_time: 103.205699s, time: 0.024703s
Inferrence batch: 3800, total_time: 103.230662s, time: 0.024963s
Inferrence batch: 3801, total_time: 103.256065s, time: 0.025403s
Inferrence batch: 3802, total_time: 103.280714s, time: 0.024648s
Inferrence batch: 3803, total_time: 103.306276s, time: 0.025562s
Inferrence batch: 3804, total_time: 103.330853s, time: 0.024577s
Inferrence batch: 3805, total_time: 103.356159s, time: 0.025306s
Inferrence batch: 3806, total_time: 103.381638s, time: 0.025478s
Inferrence batch: 3807, total_time: 103.407107s, time: 0.025469s
Inferrence batch: 3808, total_time: 103.432683s, time: 0.025576s
Inferrence batch: 3809, total_time: 103.458161s, time: 0.025478s
Inferrence batch: 3810, total_time: 103.482398s, time: 0.024237s
Inferrence batch: 3811, total_time: 103.507406s, time: 0.025007s
Inferrence batch: 3812, total_time: 103.532299s, time: 0.024893s
Inferrence batch: 3813, total_time: 103.557077s, time: 0.024778s
Inferrence batch: 3814, total_time: 103.581895s, time: 0.024818s
Inferrence batch: 3815, total_time: 103.606599s, time: 0.024704s
Inferrence batch: 3816, total_time: 103.631951s, time: 0.025352s
Inferrence batch: 3817, total_time: 103.656812s, time: 0.024861s
Inferrence batch: 3818, total_time: 103.682451s, time: 0.025639s
Inferrence batch: 3819, total_time: 103.707977s, time: 0.025526s
Inferrence batch: 3820, total_time: 103.732524s, time: 0.024547s
Inferrence batch: 3821, total_time: 103.757904s, time: 0.025381s
Inferrence batch: 3822, total_time: 103.783409s, time: 0.025505s
Inferrence batch: 3823, total_time: 103.808113s, time: 0.024704s
Inferrence batch: 3824, total_time: 103.832811s, time: 0.024698s
Inferrence batch: 3825, total_time: 103.857396s, time: 0.024585s
Inferrence batch: 3826, total_time: 103.881952s, time: 0.024556s
Inferrence batch: 3827, total_time: 103.906938s, time: 0.024986s
Inferrence batch: 3828, total_time: 103.931505s, time: 0.024567s
Inferrence batch: 3829, total_time: 103.956858s, time: 0.025354s
Inferrence batch: 3830, total_time: 103.981898s, time: 0.025040s
Inferrence batch: 3831, total_time: 104.006948s, time: 0.025049s
Inferrence batch: 3832, total_time: 104.035658s, time: 0.028710s
Inferrence batch: 3833, total_time: 104.065141s, time: 0.029483s
Inferrence batch: 3834, total_time: 104.093732s, time: 0.028591s
Inferrence batch: 3835, total_time: 104.122355s, time: 0.028624s
Inferrence batch: 3836, total_time: 104.152184s, time: 0.029828s
Inferrence batch: 3837, total_time: 104.180633s, time: 0.028449s
Inferrence batch: 3838, total_time: 104.209518s, time: 0.028885s
Inferrence batch: 3839, total_time: 104.233811s, time: 0.024293s
Inferrence batch: 3840, total_time: 104.259017s, time: 0.025205s
Inferrence batch: 3841, total_time: 104.286350s, time: 0.027333s
Inferrence batch: 3842, total_time: 104.315402s, time: 0.029052s
Inferrence batch: 3843, total_time: 104.344500s, time: 0.029098s
Inferrence batch: 3844, total_time: 104.373546s, time: 0.029046s
Inferrence batch: 3845, total_time: 104.403204s, time: 0.029658s
Inferrence batch: 3846, total_time: 104.432826s, time: 0.029622s
Inferrence batch: 3847, total_time: 104.462578s, time: 0.029752s
Inferrence batch: 3848, total_time: 104.488974s, time: 0.026396s
Inferrence batch: 3849, total_time: 104.514511s, time: 0.025537s
Inferrence batch: 3850, total_time: 104.542026s, time: 0.027514s
Inferrence batch: 3851, total_time: 104.571570s, time: 0.029545s
Inferrence batch: 3852, total_time: 104.601005s, time: 0.029435s
Inferrence batch: 3853, total_time: 104.626044s, time: 0.025039s
Inferrence batch: 3854, total_time: 104.651225s, time: 0.025181s
Inferrence batch: 3855, total_time: 104.676182s, time: 0.024957s
Inferrence batch: 3856, total_time: 104.701516s, time: 0.025334s
Inferrence batch: 3857, total_time: 104.726625s, time: 0.025109s
Inferrence batch: 3858, total_time: 104.751628s, time: 0.025004s
Inferrence batch: 3859, total_time: 104.777083s, time: 0.025455s
Inferrence batch: 3860, total_time: 104.802233s, time: 0.025150s
Inferrence batch: 3861, total_time: 104.827428s, time: 0.025195s
Inferrence batch: 3862, total_time: 104.852456s, time: 0.025029s
Inferrence batch: 3863, total_time: 104.877607s, time: 0.025151s
Inferrence batch: 3864, total_time: 104.902851s, time: 0.025244s
Inferrence batch: 3865, total_time: 104.932175s, time: 0.029324s
Inferrence batch: 3866, total_time: 104.961291s, time: 0.029116s
Inferrence batch: 3867, total_time: 104.990369s, time: 0.029078s
Inferrence batch: 3868, total_time: 105.019917s, time: 0.029548s
Inferrence batch: 3869, total_time: 105.049035s, time: 0.029118s
Inferrence batch: 3870, total_time: 105.078598s, time: 0.029564s
Inferrence batch: 3871, total_time: 105.107727s, time: 0.029129s
Inferrence batch: 3872, total_time: 105.133510s, time: 0.025784s
Inferrence batch: 3873, total_time: 105.158580s, time: 0.025070s
Inferrence batch: 3874, total_time: 105.185760s, time: 0.027180s
Inferrence batch: 3875, total_time: 105.215014s, time: 0.029254s
Inferrence batch: 3876, total_time: 105.244585s, time: 0.029570s
Inferrence batch: 3877, total_time: 105.274071s, time: 0.029487s
Inferrence batch: 3878, total_time: 105.303314s, time: 0.029243s
Inferrence batch: 3879, total_time: 105.333442s, time: 0.030128s
Inferrence batch: 3880, total_time: 105.362843s, time: 0.029401s
Inferrence batch: 3881, total_time: 105.390094s, time: 0.027252s
Inferrence batch: 3882, total_time: 105.415436s, time: 0.025342s
Inferrence batch: 3883, total_time: 105.443064s, time: 0.027628s
Inferrence batch: 3884, total_time: 105.472484s, time: 0.029420s
Inferrence batch: 3885, total_time: 105.501677s, time: 0.029194s
Inferrence batch: 3886, total_time: 105.531292s, time: 0.029615s
Inferrence batch: 3887, total_time: 105.560761s, time: 0.029468s
Inferrence batch: 3888, total_time: 105.590550s, time: 0.029789s
Inferrence batch: 3889, total_time: 105.619712s, time: 0.029162s
Inferrence batch: 3890, total_time: 105.645175s, time: 0.025463s
Inferrence batch: 3891, total_time: 105.671134s, time: 0.025959s
Inferrence batch: 3892, total_time: 105.700834s, time: 0.029699s
Inferrence batch: 3893, total_time: 105.730578s, time: 0.029744s
Inferrence batch: 3894, total_time: 105.759881s, time: 0.029303s
Inferrence batch: 3895, total_time: 105.789170s, time: 0.029289s
Inferrence batch: 3896, total_time: 105.814344s, time: 0.025175s
Inferrence batch: 3897, total_time: 105.843493s, time: 0.029148s
Inferrence batch: 3898, total_time: 105.872994s, time: 0.029501s
Inferrence batch: 3899, total_time: 105.902169s, time: 0.029176s
Inferrence batch: 3900, total_time: 105.931272s, time: 0.029102s
Inferrence batch: 3901, total_time: 105.958405s, time: 0.027133s
Inferrence batch: 3902, total_time: 105.985349s, time: 0.026944s
Inferrence batch: 3903, total_time: 106.014522s, time: 0.029173s
Inferrence batch: 3904, total_time: 106.043742s, time: 0.029221s
Inferrence batch: 3905, total_time: 106.073444s, time: 0.029702s
Inferrence batch: 3906, total_time: 106.102703s, time: 0.029259s
Inferrence batch: 3907, total_time: 106.132041s, time: 0.029338s
