Inferrence batch: 0, total_time: 0.033579s, time: 0.033579s
Inferrence batch: 3088, total_time: 81.276189s, time: 0.029591s
Inferrence batch: 3089, total_time: 81.305678s, time: 0.029489s
Inferrence batch: 3090, total_time: 81.335401s, time: 0.029723s
Inferrence batch: 3091, total_time: 81.364962s, time: 0.029561s
Inferrence batch: 3092, total_time: 81.394517s, time: 0.029555s
Inferrence batch: 3093, total_time: 81.420148s, time: 0.025631s
Inferrence batch: 3094, total_time: 81.445887s, time: 0.025739s
Inferrence batch: 3095, total_time: 81.474222s, time: 0.028335s
Inferrence batch: 3096, total_time: 81.504256s, time: 0.030035s
Inferrence batch: 3097, total_time: 81.534329s, time: 0.030072s
Inferrence batch: 3098, total_time: 81.564393s, time: 0.030064s
Inferrence batch: 3099, total_time: 81.593899s, time: 0.029506s
Inferrence batch: 3100, total_time: 81.623389s, time: 0.029490s
Inferrence batch: 3101, total_time: 81.653286s, time: 0.029897s
Inferrence batch: 3102, total_time: 81.680350s, time: 0.027063s
Inferrence batch: 3103, total_time: 81.705950s, time: 0.025601s
Inferrence batch: 3104, total_time: 81.731496s, time: 0.025546s
Inferrence batch: 3105, total_time: 81.761058s, time: 0.029562s
Inferrence batch: 3106, total_time: 81.790839s, time: 0.029781s
Inferrence batch: 3107, total_time: 81.820773s, time: 0.029934s
Inferrence batch: 3108, total_time: 81.850670s, time: 0.029897s
Inferrence batch: 3109, total_time: 81.880565s, time: 0.029896s
Inferrence batch: 3110, total_time: 81.910530s, time: 0.029964s
Inferrence batch: 3111, total_time: 81.938437s, time: 0.027907s
Inferrence batch: 3112, total_time: 81.964103s, time: 0.025666s
Inferrence batch: 3113, total_time: 81.989618s, time: 0.025516s
Inferrence batch: 3114, total_time: 82.018795s, time: 0.029177s
Inferrence batch: 3115, total_time: 82.048256s, time: 0.029461s
Inferrence batch: 3116, total_time: 82.078218s, time: 0.029961s
Inferrence batch: 3117, total_time: 82.108081s, time: 0.029863s
Inferrence batch: 3118, total_time: 82.137982s, time: 0.029902s
Inferrence batch: 3119, total_time: 82.168014s, time: 0.030032s
Inferrence batch: 3120, total_time: 82.194838s, time: 0.026824s
Inferrence batch: 3121, total_time: 82.220548s, time: 0.025710s
Inferrence batch: 3122, total_time: 82.248315s, time: 0.027767s
Inferrence batch: 3123, total_time: 82.278305s, time: 0.029989s
Inferrence batch: 3124, total_time: 82.308148s, time: 0.029843s
Inferrence batch: 3125, total_time: 82.337902s, time: 0.029754s
Inferrence batch: 3126, total_time: 82.367599s, time: 0.029697s
Inferrence batch: 3127, total_time: 82.397319s, time: 0.029720s
Inferrence batch: 3128, total_time: 82.427128s, time: 0.029809s
Inferrence batch: 3129, total_time: 82.454695s, time: 0.027567s
Inferrence batch: 3130, total_time: 82.480153s, time: 0.025457s
Inferrence batch: 3131, total_time: 82.505795s, time: 0.025642s
Inferrence batch: 3132, total_time: 82.535472s, time: 0.029677s
Inferrence batch: 3133, total_time: 82.564790s, time: 0.029318s
Inferrence batch: 3134, total_time: 82.594537s, time: 0.029747s
Inferrence batch: 3135, total_time: 82.624414s, time: 0.029877s
Inferrence batch: 3136, total_time: 82.650845s, time: 0.026431s
Inferrence batch: 3137, total_time: 82.679086s, time: 0.028241s
Inferrence batch: 3138, total_time: 82.708817s, time: 0.029731s
Inferrence batch: 3139, total_time: 82.738534s, time: 0.029716s
Inferrence batch: 3140, total_time: 82.768292s, time: 0.029758s
Inferrence batch: 3141, total_time: 82.798189s, time: 0.029897s
Inferrence batch: 3142, total_time: 82.823771s, time: 0.025582s
Inferrence batch: 3143, total_time: 82.853805s, time: 0.030035s
Inferrence batch: 3144, total_time: 82.883792s, time: 0.029987s
Inferrence batch: 3145, total_time: 82.913723s, time: 0.029931s
Inferrence batch: 3146, total_time: 82.943876s, time: 0.030153s
Inferrence batch: 3147, total_time: 82.971921s, time: 0.028045s
Inferrence batch: 3148, total_time: 82.997489s, time: 0.025568s
Inferrence batch: 3149, total_time: 83.023168s, time: 0.025678s
Inferrence batch: 3150, total_time: 83.052499s, time: 0.029331s
Inferrence batch: 3151, total_time: 83.082355s, time: 0.029856s
Inferrence batch: 3152, total_time: 83.112221s, time: 0.029866s
Inferrence batch: 3153, total_time: 83.142163s, time: 0.029942s
Inferrence batch: 3154, total_time: 83.171970s, time: 0.029807s
Inferrence batch: 3155, total_time: 83.201729s, time: 0.029759s
Inferrence batch: 3156, total_time: 83.231641s, time: 0.029912s
Inferrence batch: 3157, total_time: 83.258574s, time: 0.026932s
Inferrence batch: 3158, total_time: 83.284043s, time: 0.025469s
Inferrence batch: 3159, total_time: 83.309905s, time: 0.025863s
Inferrence batch: 3160, total_time: 83.339229s, time: 0.029323s
Inferrence batch: 3161, total_time: 83.368522s, time: 0.029293s
Inferrence batch: 3162, total_time: 83.398230s, time: 0.029708s
Inferrence batch: 3163, total_time: 83.428034s, time: 0.029804s
Inferrence batch: 3164, total_time: 83.457866s, time: 0.029832s
Inferrence batch: 3165, total_time: 83.487850s, time: 0.029984s
Inferrence batch: 3166, total_time: 83.517828s, time: 0.029978s
Inferrence batch: 3167, total_time: 83.545285s, time: 0.027457s
Inferrence batch: 3168, total_time: 83.570798s, time: 0.025512s
Inferrence batch: 3169, total_time: 83.596568s, time: 0.025770s
Inferrence batch: 3170, total_time: 83.626105s, time: 0.029537s
Inferrence batch: 3171, total_time: 83.655882s, time: 0.029777s
Inferrence batch: 3172, total_time: 83.685688s, time: 0.029807s
Inferrence batch: 3173, total_time: 83.715384s, time: 0.029696s
Inferrence batch: 3174, total_time: 83.745190s, time: 0.029806s
Inferrence batch: 3175, total_time: 83.775006s, time: 0.029815s
Inferrence batch: 3176, total_time: 83.804316s, time: 0.029310s
Inferrence batch: 3177, total_time: 83.829770s, time: 0.025453s
Inferrence batch: 3178, total_time: 83.855304s, time: 0.025534s
Inferrence batch: 3179, total_time: 83.884369s, time: 0.029066s
Inferrence batch: 3180, total_time: 83.914178s, time: 0.029808s
Inferrence batch: 3181, total_time: 83.944010s, time: 0.029832s
Inferrence batch: 3182, total_time: 83.973868s, time: 0.029858s
Inferrence batch: 3183, total_time: 84.003780s, time: 0.029912s
Inferrence batch: 3184, total_time: 84.033581s, time: 0.029802s
Inferrence batch: 3185, total_time: 84.063549s, time: 0.029967s
Inferrence batch: 3186, total_time: 84.089926s, time: 0.026377s
Inferrence batch: 3187, total_time: 84.115413s, time: 0.025487s
Inferrence batch: 3188, total_time: 84.143980s, time: 0.028566s
Inferrence batch: 3189, total_time: 84.171844s, time: 0.027865s
Inferrence batch: 3190, total_time: 84.201675s, time: 0.029831s
Inferrence batch: 3191, total_time: 84.231096s, time: 0.029421s
Inferrence batch: 3192, total_time: 84.260484s, time: 0.029387s
Inferrence batch: 3193, total_time: 84.289960s, time: 0.029476s
Inferrence batch: 3194, total_time: 84.319448s, time: 0.029488s
Inferrence batch: 3195, total_time: 84.349298s, time: 0.029850s
Inferrence batch: 3196, total_time: 84.379131s, time: 0.029832s
Inferrence batch: 3197, total_time: 84.409016s, time: 0.029886s
Inferrence batch: 3198, total_time: 84.438378s, time: 0.029361s
Inferrence batch: 3199, total_time: 84.464630s, time: 0.026252s
Inferrence batch: 3200, total_time: 84.490139s, time: 0.025510s
Inferrence batch: 3201, total_time: 84.515677s, time: 0.025538s
Inferrence batch: 3202, total_time: 84.542075s, time: 0.026398s
Inferrence batch: 3203, total_time: 84.571803s, time: 0.029728s
Inferrence batch: 3204, total_time: 84.601778s, time: 0.029975s
Inferrence batch: 3205, total_time: 84.631706s, time: 0.029928s
Inferrence batch: 3206, total_time: 84.661534s, time: 0.029828s
Inferrence batch: 3207, total_time: 84.691672s, time: 0.030138s
Inferrence batch: 3208, total_time: 84.717469s, time: 0.025797s
Inferrence batch: 3209, total_time: 84.743282s, time: 0.025813s
Inferrence batch: 3210, total_time: 84.768997s, time: 0.025715s
Inferrence batch: 3211, total_time: 84.794812s, time: 0.025816s
Inferrence batch: 3212, total_time: 84.820722s, time: 0.025909s
Inferrence batch: 3213, total_time: 84.846602s, time: 0.025880s
Inferrence batch: 3214, total_time: 84.872398s, time: 0.025796s
Inferrence batch: 3215, total_time: 84.898076s, time: 0.025679s
Inferrence batch: 3216, total_time: 84.923685s, time: 0.025609s
Inferrence batch: 3217, total_time: 84.949255s, time: 0.025570s
Inferrence batch: 3218, total_time: 84.974464s, time: 0.025210s
Inferrence batch: 3219, total_time: 85.000036s, time: 0.025572s
Inferrence batch: 3220, total_time: 85.027864s, time: 0.027828s
Inferrence batch: 3221, total_time: 85.056216s, time: 0.028352s
Inferrence batch: 3222, total_time: 85.081741s, time: 0.025525s
Inferrence batch: 3223, total_time: 85.106915s, time: 0.025174s
Inferrence batch: 3224, total_time: 85.132376s, time: 0.025462s
Inferrence batch: 3225, total_time: 85.157686s, time: 0.025310s
Inferrence batch: 3226, total_time: 85.183009s, time: 0.025322s
Inferrence batch: 3227, total_time: 85.212984s, time: 0.029976s
Inferrence batch: 3228, total_time: 85.239350s, time: 0.026366s
Inferrence batch: 3229, total_time: 85.268378s, time: 0.029028s
Inferrence batch: 3230, total_time: 85.298359s, time: 0.029981s
Inferrence batch: 3231, total_time: 85.328423s, time: 0.030064s
Inferrence batch: 3232, total_time: 85.358437s, time: 0.030015s
Inferrence batch: 3233, total_time: 85.388493s, time: 0.030056s
Inferrence batch: 3234, total_time: 85.414410s, time: 0.025917s
Inferrence batch: 3235, total_time: 85.444494s, time: 0.030085s
Inferrence batch: 3236, total_time: 85.474529s, time: 0.030035s
Inferrence batch: 3237, total_time: 85.504132s, time: 0.029603s
Inferrence batch: 3238, total_time: 85.530177s, time: 0.026044s
Inferrence batch: 3239, total_time: 85.556285s, time: 0.026109s
Inferrence batch: 3240, total_time: 85.582343s, time: 0.026058s
Inferrence batch: 3241, total_time: 85.608438s, time: 0.026095s
Inferrence batch: 3242, total_time: 85.634515s, time: 0.026076s
Inferrence batch: 3243, total_time: 85.660438s, time: 0.025924s
Inferrence batch: 3244, total_time: 85.686433s, time: 0.025995s
Inferrence batch: 3245, total_time: 85.712332s, time: 0.025898s
Inferrence batch: 3246, total_time: 85.738028s, time: 0.025696s
Inferrence batch: 3247, total_time: 85.763769s, time: 0.025741s
Inferrence batch: 3248, total_time: 85.789117s, time: 0.025348s
Inferrence batch: 3249, total_time: 85.814840s, time: 0.025723s
Inferrence batch: 3250, total_time: 85.840604s, time: 0.025764s
Inferrence batch: 3251, total_time: 85.866277s, time: 0.025673s
Inferrence batch: 3252, total_time: 85.891412s, time: 0.025136s
Inferrence batch: 3253, total_time: 85.916707s, time: 0.025295s
Inferrence batch: 3254, total_time: 85.942037s, time: 0.025331s
Inferrence batch: 3255, total_time: 85.967480s, time: 0.025443s
Inferrence batch: 3256, total_time: 85.993204s, time: 0.025724s
Inferrence batch: 3257, total_time: 86.018879s, time: 0.025675s
Inferrence batch: 3258, total_time: 86.044689s, time: 0.025810s
Inferrence batch: 3259, total_time: 86.070752s, time: 0.026063s
Inferrence batch: 3260, total_time: 86.096798s, time: 0.026046s
Inferrence batch: 3261, total_time: 86.122687s, time: 0.025889s
Inferrence batch: 3262, total_time: 86.148744s, time: 0.026057s
Inferrence batch: 3263, total_time: 86.175568s, time: 0.026824s
Inferrence batch: 3264, total_time: 86.201729s, time: 0.026161s
Inferrence batch: 3265, total_time: 86.227988s, time: 0.026260s
Inferrence batch: 3266, total_time: 86.254058s, time: 0.026070s
Inferrence batch: 3267, total_time: 86.280385s, time: 0.026327s
Inferrence batch: 3268, total_time: 86.306222s, time: 0.025837s
Inferrence batch: 3269, total_time: 86.332119s, time: 0.025897s
Inferrence batch: 3270, total_time: 86.358026s, time: 0.025907s
Inferrence batch: 3271, total_time: 86.383864s, time: 0.025838s
Inferrence batch: 3272, total_time: 86.409653s, time: 0.025789s
Inferrence batch: 3273, total_time: 86.435773s, time: 0.026120s
Inferrence batch: 3274, total_time: 86.461408s, time: 0.025635s
Inferrence batch: 3275, total_time: 86.487308s, time: 0.025900s
Inferrence batch: 3276, total_time: 86.513211s, time: 0.025903s
Inferrence batch: 3277, total_time: 86.539119s, time: 0.025908s
Inferrence batch: 3278, total_time: 86.565041s, time: 0.025921s
Inferrence batch: 3279, total_time: 86.591528s, time: 0.026488s
Inferrence batch: 3280, total_time: 86.617402s, time: 0.025874s
Inferrence batch: 3281, total_time: 86.642710s, time: 0.025308s
Inferrence batch: 3282, total_time: 86.667985s, time: 0.025275s
Inferrence batch: 3283, total_time: 86.693393s, time: 0.025408s
Inferrence batch: 3284, total_time: 86.718812s, time: 0.025419s
Inferrence batch: 3285, total_time: 86.744953s, time: 0.026142s
Inferrence batch: 3286, total_time: 86.780157s, time: 0.035204s
Inferrence batch: 3287, total_time: 86.805715s, time: 0.025558s
Inferrence batch: 3288, total_time: 86.831400s, time: 0.025685s
Inferrence batch: 3289, total_time: 86.857181s, time: 0.025780s
Inferrence batch: 3290, total_time: 86.882852s, time: 0.025672s
Inferrence batch: 3291, total_time: 86.908543s, time: 0.025690s
Inferrence batch: 3292, total_time: 86.936364s, time: 0.027822s
Inferrence batch: 3293, total_time: 86.962219s, time: 0.025854s
Inferrence batch: 3294, total_time: 86.987931s, time: 0.025712s
Inferrence batch: 3295, total_time: 87.013431s, time: 0.025501s
Inferrence batch: 3296, total_time: 87.039299s, time: 0.025867s
Inferrence batch: 3297, total_time: 87.065337s, time: 0.026039s
Inferrence batch: 3298, total_time: 87.094535s, time: 0.029198s
Inferrence batch: 3299, total_time: 87.120039s, time: 0.025504s
Inferrence batch: 3300, total_time: 87.145548s, time: 0.025509s
Inferrence batch: 3301, total_time: 87.171127s, time: 0.025578s
Inferrence batch: 3302, total_time: 87.196820s, time: 0.025693s
Inferrence batch: 3303, total_time: 87.222595s, time: 0.025776s
Inferrence batch: 3304, total_time: 87.248357s, time: 0.025761s
Inferrence batch: 3305, total_time: 87.274008s, time: 0.025651s
Inferrence batch: 3306, total_time: 87.299550s, time: 0.025542s
Inferrence batch: 3307, total_time: 87.325143s, time: 0.025593s
Inferrence batch: 3308, total_time: 87.350717s, time: 0.025573s
Inferrence batch: 3309, total_time: 87.376249s, time: 0.025532s
Inferrence batch: 3310, total_time: 87.401745s, time: 0.025496s
Inferrence batch: 3311, total_time: 87.427108s, time: 0.025364s
Inferrence batch: 3312, total_time: 87.452636s, time: 0.025528s
Inferrence batch: 3313, total_time: 87.478042s, time: 0.025406s
Inferrence batch: 3314, total_time: 87.503331s, time: 0.025289s
Inferrence batch: 3315, total_time: 87.528849s, time: 0.025518s
Inferrence batch: 3316, total_time: 87.554376s, time: 0.025527s
Inferrence batch: 3317, total_time: 87.579960s, time: 0.025584s
Inferrence batch: 3318, total_time: 87.605447s, time: 0.025487s
Inferrence batch: 3319, total_time: 87.631106s, time: 0.025659s
Inferrence batch: 3320, total_time: 87.656555s, time: 0.025449s
Inferrence batch: 3321, total_time: 87.685821s, time: 0.029266s
Inferrence batch: 3322, total_time: 87.711554s, time: 0.025733s
Inferrence batch: 3323, total_time: 87.737146s, time: 0.025593s
Inferrence batch: 3324, total_time: 87.762880s, time: 0.025733s
Inferrence batch: 3325, total_time: 87.788282s, time: 0.025403s
Inferrence batch: 3326, total_time: 87.813777s, time: 0.025495s
Inferrence batch: 3327, total_time: 87.839212s, time: 0.025435s
Inferrence batch: 3328, total_time: 87.864625s, time: 0.025413s
Inferrence batch: 3329, total_time: 87.893657s, time: 0.029032s
Inferrence batch: 3330, total_time: 87.919371s, time: 0.025714s
Inferrence batch: 3331, total_time: 87.945020s, time: 0.025649s
Inferrence batch: 3332, total_time: 87.970587s, time: 0.025568s
Inferrence batch: 3333, total_time: 87.996274s, time: 0.025687s
Inferrence batch: 3334, total_time: 88.021957s, time: 0.025682s
Inferrence batch: 3335, total_time: 88.047605s, time: 0.025648s
Inferrence batch: 3336, total_time: 88.073232s, time: 0.025627s
Inferrence batch: 3337, total_time: 88.098947s, time: 0.025715s
Inferrence batch: 3338, total_time: 88.124474s, time: 0.025527s
Inferrence batch: 3339, total_time: 88.149970s, time: 0.025496s
Inferrence batch: 3340, total_time: 88.175419s, time: 0.025450s
Inferrence batch: 3341, total_time: 88.200865s, time: 0.025446s
Inferrence batch: 3342, total_time: 88.226319s, time: 0.025453s
Inferrence batch: 3343, total_time: 88.251734s, time: 0.025415s
Inferrence batch: 3344, total_time: 88.277443s, time: 0.025709s
Inferrence batch: 3345, total_time: 88.303041s, time: 0.025598s
Inferrence batch: 3346, total_time: 88.328699s, time: 0.025658s
Inferrence batch: 3347, total_time: 88.354291s, time: 0.025593s
Inferrence batch: 3348, total_time: 88.379831s, time: 0.025539s
Inferrence batch: 3349, total_time: 88.405549s, time: 0.025718s
Inferrence batch: 3350, total_time: 88.431284s, time: 0.025735s
Inferrence batch: 3351, total_time: 88.456992s, time: 0.025708s
Inferrence batch: 3352, total_time: 88.482740s, time: 0.025748s
Inferrence batch: 3353, total_time: 88.508307s, time: 0.025567s
Inferrence batch: 3354, total_time: 88.534041s, time: 0.025734s
Inferrence batch: 3355, total_time: 88.559644s, time: 0.025603s
Inferrence batch: 3356, total_time: 88.585248s, time: 0.025604s
Inferrence batch: 3357, total_time: 88.610887s, time: 0.025639s
Inferrence batch: 3358, total_time: 88.636339s, time: 0.025453s
Inferrence batch: 3359, total_time: 88.661854s, time: 0.025514s
Inferrence batch: 3360, total_time: 88.687604s, time: 0.025750s
Inferrence batch: 3361, total_time: 88.713247s, time: 0.025643s
Inferrence batch: 3362, total_time: 88.738948s, time: 0.025701s
Inferrence batch: 3363, total_time: 88.764634s, time: 0.025686s
Inferrence batch: 3364, total_time: 88.790426s, time: 0.025792s
Inferrence batch: 3365, total_time: 88.816198s, time: 0.025772s
Inferrence batch: 3366, total_time: 88.841897s, time: 0.025700s
Inferrence batch: 3367, total_time: 88.867737s, time: 0.025839s
Inferrence batch: 3368, total_time: 88.893443s, time: 0.025706s
Inferrence batch: 3369, total_time: 88.919214s, time: 0.025771s
Inferrence batch: 3370, total_time: 88.944867s, time: 0.025653s
Inferrence batch: 3371, total_time: 88.970493s, time: 0.025626s
Inferrence batch: 3372, total_time: 88.996494s, time: 0.026001s
Inferrence batch: 3373, total_time: 89.022065s, time: 0.025571s
Inferrence batch: 3374, total_time: 89.048081s, time: 0.026016s
Inferrence batch: 3375, total_time: 89.073910s, time: 0.025829s
Inferrence batch: 3376, total_time: 89.099734s, time: 0.025825s
Inferrence batch: 3377, total_time: 89.125637s, time: 0.025903s
Inferrence batch: 3378, total_time: 89.151462s, time: 0.025825s
Inferrence batch: 3379, total_time: 89.177301s, time: 0.025839s
Inferrence batch: 3380, total_time: 89.203100s, time: 0.025800s
Inferrence batch: 3381, total_time: 89.228695s, time: 0.025594s
Inferrence batch: 3382, total_time: 89.254426s, time: 0.025732s
Inferrence batch: 3383, total_time: 89.280189s, time: 0.025763s
Inferrence batch: 3384, total_time: 89.305709s, time: 0.025520s
Inferrence batch: 3385, total_time: 89.331242s, time: 0.025533s
Inferrence batch: 3386, total_time: 89.356685s, time: 0.025443s
Inferrence batch: 3387, total_time: 89.382149s, time: 0.025464s
Inferrence batch: 3388, total_time: 89.407571s, time: 0.025422s
Inferrence batch: 3389, total_time: 89.433048s, time: 0.025476s
Inferrence batch: 3390, total_time: 89.458424s, time: 0.025376s
Inferrence batch: 3391, total_time: 89.483794s, time: 0.025370s
Inferrence batch: 3392, total_time: 89.509302s, time: 0.025508s
Inferrence batch: 3393, total_time: 89.534885s, time: 0.025584s
Inferrence batch: 3394, total_time: 89.560426s, time: 0.025541s
Inferrence batch: 3395, total_time: 89.586198s, time: 0.025772s
Inferrence batch: 3396, total_time: 89.611925s, time: 0.025727s
Inferrence batch: 3397, total_time: 89.637522s, time: 0.025597s
Inferrence batch: 3398, total_time: 89.663303s, time: 0.025781s
Inferrence batch: 3399, total_time: 89.689022s, time: 0.025719s
Inferrence batch: 3400, total_time: 89.714943s, time: 0.025921s
Inferrence batch: 3401, total_time: 89.740945s, time: 0.026002s
Inferrence batch: 3402, total_time: 89.767009s, time: 0.026064s
Inferrence batch: 3403, total_time: 89.793041s, time: 0.026032s
Inferrence batch: 3404, total_time: 89.818759s, time: 0.025718s
Inferrence batch: 3405, total_time: 89.844604s, time: 0.025845s
Inferrence batch: 3406, total_time: 89.870445s, time: 0.025841s
Inferrence batch: 3407, total_time: 89.896367s, time: 0.025921s
Inferrence batch: 3408, total_time: 89.922153s, time: 0.025787s
Inferrence batch: 3409, total_time: 89.947873s, time: 0.025720s
Inferrence batch: 3410, total_time: 89.973497s, time: 0.025623s
Inferrence batch: 3411, total_time: 89.999204s, time: 0.025707s
Inferrence batch: 3412, total_time: 90.024661s, time: 0.025457s
Inferrence batch: 3413, total_time: 90.049694s, time: 0.025033s
Inferrence batch: 3414, total_time: 90.075107s, time: 0.025414s
Inferrence batch: 3415, total_time: 90.100621s, time: 0.025514s
Inferrence batch: 3416, total_time: 90.125737s, time: 0.025116s
Inferrence batch: 3417, total_time: 90.151273s, time: 0.025537s
Inferrence batch: 3418, total_time: 90.176720s, time: 0.025447s
Inferrence batch: 3419, total_time: 90.202147s, time: 0.025427s
Inferrence batch: 3420, total_time: 90.227279s, time: 0.025132s
Inferrence batch: 3421, total_time: 90.252663s, time: 0.025383s
Inferrence batch: 3422, total_time: 90.278104s, time: 0.025441s
Inferrence batch: 3423, total_time: 90.303601s, time: 0.025497s
Inferrence batch: 3424, total_time: 90.328952s, time: 0.025351s
Inferrence batch: 3425, total_time: 90.354425s, time: 0.025473s
Inferrence batch: 3426, total_time: 90.379960s, time: 0.025535s
Inferrence batch: 3427, total_time: 90.405657s, time: 0.025696s
Inferrence batch: 3428, total_time: 90.431105s, time: 0.025449s
Inferrence batch: 3429, total_time: 90.456797s, time: 0.025692s
Inferrence batch: 3430, total_time: 90.482505s, time: 0.025708s
Inferrence batch: 3431, total_time: 90.508280s, time: 0.025775s
Inferrence batch: 3432, total_time: 90.534583s, time: 0.026303s
Inferrence batch: 3433, total_time: 90.560296s, time: 0.025713s
Inferrence batch: 3434, total_time: 90.585884s, time: 0.025588s
Inferrence batch: 3435, total_time: 90.611605s, time: 0.025720s
Inferrence batch: 3436, total_time: 90.637332s, time: 0.025728s
Inferrence batch: 3437, total_time: 90.663086s, time: 0.025754s
Inferrence batch: 3438, total_time: 90.688800s, time: 0.025714s
Inferrence batch: 3439, total_time: 90.714613s, time: 0.025812s
Inferrence batch: 3440, total_time: 90.740305s, time: 0.025693s
Inferrence batch: 3441, total_time: 90.765890s, time: 0.025585s
Inferrence batch: 3442, total_time: 90.791409s, time: 0.025518s
Inferrence batch: 3443, total_time: 90.816942s, time: 0.025534s
Inferrence batch: 3444, total_time: 90.842415s, time: 0.025472s
Inferrence batch: 3445, total_time: 90.867898s, time: 0.025484s
Inferrence batch: 3446, total_time: 90.893313s, time: 0.025414s
Inferrence batch: 3447, total_time: 90.918721s, time: 0.025409s
Inferrence batch: 3448, total_time: 90.943795s, time: 0.025073s
Inferrence batch: 3449, total_time: 90.970030s, time: 0.026235s
Inferrence batch: 3450, total_time: 90.995443s, time: 0.025414s
Inferrence batch: 3451, total_time: 91.020933s, time: 0.025490s
Inferrence batch: 3452, total_time: 91.046375s, time: 0.025441s
Inferrence batch: 3453, total_time: 91.071872s, time: 0.025497s
Inferrence batch: 3454, total_time: 91.097366s, time: 0.025495s
Inferrence batch: 3455, total_time: 91.122800s, time: 0.025434s
Inferrence batch: 3456, total_time: 91.148331s, time: 0.025531s
Inferrence batch: 3457, total_time: 91.173808s, time: 0.025478s
Inferrence batch: 3458, total_time: 91.199440s, time: 0.025631s
Inferrence batch: 3459, total_time: 91.225128s, time: 0.025689s
Inferrence batch: 3460, total_time: 91.250726s, time: 0.025598s
Inferrence batch: 3461, total_time: 91.276434s, time: 0.025708s
Inferrence batch: 3462, total_time: 91.301960s, time: 0.025526s
Inferrence batch: 3463, total_time: 91.327094s, time: 0.025135s
Inferrence batch: 3464, total_time: 91.352550s, time: 0.025456s
Inferrence batch: 3465, total_time: 91.377909s, time: 0.025359s
Inferrence batch: 3466, total_time: 91.403345s, time: 0.025435s
Inferrence batch: 3467, total_time: 91.428744s, time: 0.025399s
Inferrence batch: 3468, total_time: 91.454422s, time: 0.025678s
Inferrence batch: 3469, total_time: 91.480005s, time: 0.025584s
Inferrence batch: 3470, total_time: 91.505529s, time: 0.025524s
Inferrence batch: 3471, total_time: 91.531015s, time: 0.025486s
Inferrence batch: 3472, total_time: 91.556573s, time: 0.025558s
Inferrence batch: 3473, total_time: 91.582225s, time: 0.025652s
Inferrence batch: 3474, total_time: 91.607707s, time: 0.025482s
Inferrence batch: 3475, total_time: 91.633221s, time: 0.025514s
Inferrence batch: 3476, total_time: 91.658625s, time: 0.025404s
Inferrence batch: 3477, total_time: 91.684126s, time: 0.025501s
Inferrence batch: 3478, total_time: 91.709160s, time: 0.025034s
Inferrence batch: 3479, total_time: 91.734569s, time: 0.025409s
Inferrence batch: 3480, total_time: 91.759873s, time: 0.025303s
Inferrence batch: 3481, total_time: 91.784822s, time: 0.024949s
Inferrence batch: 3482, total_time: 91.810171s, time: 0.025349s
Inferrence batch: 3483, total_time: 91.835935s, time: 0.025764s
Inferrence batch: 3484, total_time: 91.861490s, time: 0.025555s
Inferrence batch: 3485, total_time: 91.887157s, time: 0.025668s
Inferrence batch: 3486, total_time: 91.912852s, time: 0.025695s
Inferrence batch: 3487, total_time: 91.938599s, time: 0.025747s
Inferrence batch: 3488, total_time: 91.964328s, time: 0.025728s
Inferrence batch: 3489, total_time: 91.989955s, time: 0.025627s
Inferrence batch: 3490, total_time: 92.015630s, time: 0.025675s
Inferrence batch: 3491, total_time: 92.041334s, time: 0.025704s
Inferrence batch: 3492, total_time: 92.066910s, time: 0.025575s
Inferrence batch: 3493, total_time: 92.092530s, time: 0.025621s
Inferrence batch: 3494, total_time: 92.118128s, time: 0.025598s
Inferrence batch: 3495, total_time: 92.143848s, time: 0.025720s
Inferrence batch: 3496, total_time: 92.169491s, time: 0.025643s
Inferrence batch: 3497, total_time: 92.195074s, time: 0.025583s
Inferrence batch: 3498, total_time: 92.220734s, time: 0.025660s
Inferrence batch: 3499, total_time: 92.246490s, time: 0.025755s
Inferrence batch: 3500, total_time: 92.272273s, time: 0.025783s
Inferrence batch: 3501, total_time: 92.297918s, time: 0.025645s
Inferrence batch: 3502, total_time: 92.323527s, time: 0.025609s
Inferrence batch: 3503, total_time: 92.349045s, time: 0.025518s
Inferrence batch: 3504, total_time: 92.374417s, time: 0.025372s
Inferrence batch: 3505, total_time: 92.399906s, time: 0.025489s
Inferrence batch: 3506, total_time: 92.425276s, time: 0.025370s
Inferrence batch: 3507, total_time: 92.450658s, time: 0.025381s
Inferrence batch: 3508, total_time: 92.475804s, time: 0.025147s
Inferrence batch: 3509, total_time: 92.500621s, time: 0.024817s
Inferrence batch: 3510, total_time: 92.525627s, time: 0.025006s
Inferrence batch: 3511, total_time: 92.550920s, time: 0.025293s
Inferrence batch: 3512, total_time: 92.576137s, time: 0.025217s
Inferrence batch: 3513, total_time: 92.601367s, time: 0.025230s
Inferrence batch: 3514, total_time: 92.626616s, time: 0.025249s
Inferrence batch: 3515, total_time: 92.651930s, time: 0.025314s
Inferrence batch: 3516, total_time: 92.677487s, time: 0.025557s
Inferrence batch: 3517, total_time: 92.703798s, time: 0.026311s
Inferrence batch: 3518, total_time: 92.729429s, time: 0.025630s
Inferrence batch: 3519, total_time: 92.754979s, time: 0.025550s
Inferrence batch: 3520, total_time: 92.780676s, time: 0.025697s
Inferrence batch: 3521, total_time: 92.806308s, time: 0.025632s
Inferrence batch: 3522, total_time: 92.832060s, time: 0.025752s
Inferrence batch: 3523, total_time: 92.857838s, time: 0.025778s
