Inferrence batch: 0, total_time: 0.031480s, time: 0.031480s
Inferrence batch: 4076, total_time: 110.956098s, time: 0.024274s
Inferrence batch: 4077, total_time: 110.980235s, time: 0.024137s
Inferrence batch: 4078, total_time: 111.004601s, time: 0.024366s
Inferrence batch: 4079, total_time: 111.028581s, time: 0.023981s
Inferrence batch: 4080, total_time: 111.053265s, time: 0.024683s
Inferrence batch: 4081, total_time: 111.077180s, time: 0.023915s
Inferrence batch: 4082, total_time: 111.101502s, time: 0.024322s
Inferrence batch: 4083, total_time: 111.125444s, time: 0.023942s
Inferrence batch: 4084, total_time: 111.149897s, time: 0.024453s
Inferrence batch: 4085, total_time: 111.173732s, time: 0.023835s
Inferrence batch: 4086, total_time: 111.197675s, time: 0.023942s
Inferrence batch: 4087, total_time: 111.221268s, time: 0.023593s
Inferrence batch: 4088, total_time: 111.245426s, time: 0.024158s
Inferrence batch: 4089, total_time: 111.269246s, time: 0.023820s
Inferrence batch: 4090, total_time: 111.293493s, time: 0.024247s
Inferrence batch: 4091, total_time: 111.317513s, time: 0.024020s
Inferrence batch: 4092, total_time: 111.342472s, time: 0.024959s
Inferrence batch: 4093, total_time: 111.367136s, time: 0.024664s
Inferrence batch: 4094, total_time: 111.391796s, time: 0.024660s
Inferrence batch: 4095, total_time: 111.416137s, time: 0.024341s
Inferrence batch: 4096, total_time: 111.441630s, time: 0.025493s
Inferrence batch: 4097, total_time: 111.466672s, time: 0.025043s
Inferrence batch: 4098, total_time: 111.492113s, time: 0.025441s
Inferrence batch: 4099, total_time: 111.516669s, time: 0.024556s
Inferrence batch: 4100, total_time: 111.542259s, time: 0.025590s
Inferrence batch: 4101, total_time: 111.567148s, time: 0.024889s
Inferrence batch: 4102, total_time: 111.592820s, time: 0.025672s
Inferrence batch: 4103, total_time: 111.618137s, time: 0.025316s
Inferrence batch: 4104, total_time: 111.643884s, time: 0.025747s
Inferrence batch: 4105, total_time: 111.668935s, time: 0.025051s
Inferrence batch: 4106, total_time: 111.694918s, time: 0.025984s
Inferrence batch: 4107, total_time: 111.719633s, time: 0.024714s
Inferrence batch: 4108, total_time: 111.745528s, time: 0.025895s
Inferrence batch: 4109, total_time: 111.770257s, time: 0.024729s
Inferrence batch: 4110, total_time: 111.795623s, time: 0.025365s
Inferrence batch: 4111, total_time: 111.820352s, time: 0.024729s
Inferrence batch: 4112, total_time: 111.846009s, time: 0.025657s
Inferrence batch: 4113, total_time: 111.871252s, time: 0.025244s
Inferrence batch: 4114, total_time: 111.897135s, time: 0.025883s
Inferrence batch: 4115, total_time: 111.921984s, time: 0.024848s
Inferrence batch: 4116, total_time: 111.947584s, time: 0.025600s
Inferrence batch: 4117, total_time: 111.972344s, time: 0.024760s
Inferrence batch: 4118, total_time: 111.998042s, time: 0.025698s
Inferrence batch: 4119, total_time: 112.023190s, time: 0.025149s
Inferrence batch: 4120, total_time: 112.049064s, time: 0.025873s
Inferrence batch: 4121, total_time: 112.075032s, time: 0.025969s
Inferrence batch: 4122, total_time: 112.100656s, time: 0.025624s
Inferrence batch: 4123, total_time: 112.125381s, time: 0.024725s
Inferrence batch: 4124, total_time: 112.150504s, time: 0.025123s
Inferrence batch: 4125, total_time: 112.175475s, time: 0.024971s
Inferrence batch: 4126, total_time: 112.200537s, time: 0.025062s
Inferrence batch: 4127, total_time: 112.225437s, time: 0.024900s
Inferrence batch: 4128, total_time: 112.250761s, time: 0.025325s
Inferrence batch: 4129, total_time: 112.275716s, time: 0.024954s
Inferrence batch: 4130, total_time: 112.301240s, time: 0.025524s
Inferrence batch: 4131, total_time: 112.326196s, time: 0.024956s
Inferrence batch: 4132, total_time: 112.351770s, time: 0.025574s
Inferrence batch: 4133, total_time: 112.376796s, time: 0.025026s
Inferrence batch: 4134, total_time: 112.402530s, time: 0.025734s
Inferrence batch: 4135, total_time: 112.427435s, time: 0.024905s
Inferrence batch: 4136, total_time: 112.453046s, time: 0.025611s
Inferrence batch: 4137, total_time: 112.477887s, time: 0.024842s
Inferrence batch: 4138, total_time: 112.504084s, time: 0.026196s
Inferrence batch: 4139, total_time: 112.528976s, time: 0.024892s
Inferrence batch: 4140, total_time: 112.554887s, time: 0.025911s
Inferrence batch: 4141, total_time: 112.579753s, time: 0.024866s
Inferrence batch: 4142, total_time: 112.605937s, time: 0.026184s
Inferrence batch: 4143, total_time: 112.631090s, time: 0.025153s
Inferrence batch: 4144, total_time: 112.656801s, time: 0.025711s
Inferrence batch: 4145, total_time: 112.681783s, time: 0.024982s
Inferrence batch: 4146, total_time: 112.707726s, time: 0.025943s
Inferrence batch: 4147, total_time: 112.732694s, time: 0.024967s
Inferrence batch: 4148, total_time: 112.758440s, time: 0.025746s
Inferrence batch: 4149, total_time: 112.783574s, time: 0.025135s
Inferrence batch: 4150, total_time: 112.809263s, time: 0.025689s
Inferrence batch: 4151, total_time: 112.834054s, time: 0.024791s
Inferrence batch: 4152, total_time: 112.859536s, time: 0.025482s
Inferrence batch: 4153, total_time: 112.883909s, time: 0.024373s
Inferrence batch: 4154, total_time: 112.909327s, time: 0.025418s
Inferrence batch: 4155, total_time: 112.933830s, time: 0.024503s
Inferrence batch: 4156, total_time: 112.958813s, time: 0.024982s
Inferrence batch: 4157, total_time: 112.983691s, time: 0.024879s
Inferrence batch: 4158, total_time: 113.008713s, time: 0.025021s
Inferrence batch: 4159, total_time: 113.033192s, time: 0.024480s
Inferrence batch: 4160, total_time: 113.058675s, time: 0.025483s
Inferrence batch: 4161, total_time: 113.083505s, time: 0.024830s
Inferrence batch: 4162, total_time: 113.109061s, time: 0.025556s
Inferrence batch: 4163, total_time: 113.134206s, time: 0.025145s
Inferrence batch: 4164, total_time: 113.160137s, time: 0.025931s
Inferrence batch: 4165, total_time: 113.185425s, time: 0.025288s
Inferrence batch: 4166, total_time: 113.211235s, time: 0.025810s
Inferrence batch: 4167, total_time: 113.236312s, time: 0.025077s
Inferrence batch: 4168, total_time: 113.262167s, time: 0.025855s
Inferrence batch: 4169, total_time: 113.287515s, time: 0.025349s
Inferrence batch: 4170, total_time: 113.313605s, time: 0.026090s
Inferrence batch: 4171, total_time: 113.339057s, time: 0.025451s
Inferrence batch: 4172, total_time: 113.365203s, time: 0.026146s
Inferrence batch: 4173, total_time: 113.390657s, time: 0.025455s
Inferrence batch: 4174, total_time: 113.416569s, time: 0.025912s
Inferrence batch: 4175, total_time: 113.441746s, time: 0.025177s
Inferrence batch: 4176, total_time: 113.467510s, time: 0.025764s
Inferrence batch: 4177, total_time: 113.492381s, time: 0.024871s
Inferrence batch: 4178, total_time: 113.518257s, time: 0.025876s
Inferrence batch: 4179, total_time: 113.543112s, time: 0.024855s
Inferrence batch: 4180, total_time: 113.568707s, time: 0.025595s
Inferrence batch: 4181, total_time: 113.593473s, time: 0.024766s
Inferrence batch: 4182, total_time: 113.618853s, time: 0.025380s
Inferrence batch: 4183, total_time: 113.643426s, time: 0.024572s
Inferrence batch: 4184, total_time: 113.668646s, time: 0.025220s
Inferrence batch: 4185, total_time: 113.692886s, time: 0.024240s
Inferrence batch: 4186, total_time: 113.717760s, time: 0.024874s
Inferrence batch: 4187, total_time: 113.742201s, time: 0.024441s
Inferrence batch: 4188, total_time: 113.767340s, time: 0.025139s
Inferrence batch: 4189, total_time: 113.791753s, time: 0.024413s
Inferrence batch: 4190, total_time: 113.816857s, time: 0.025104s
Inferrence batch: 4191, total_time: 113.841590s, time: 0.024734s
Inferrence batch: 4192, total_time: 113.867149s, time: 0.025558s
Inferrence batch: 4193, total_time: 113.891950s, time: 0.024801s
Inferrence batch: 4194, total_time: 113.917505s, time: 0.025554s
Inferrence batch: 4195, total_time: 113.942276s, time: 0.024772s
Inferrence batch: 4196, total_time: 113.968039s, time: 0.025762s
Inferrence batch: 4197, total_time: 113.993074s, time: 0.025035s
Inferrence batch: 4198, total_time: 114.018736s, time: 0.025662s
Inferrence batch: 4199, total_time: 114.043887s, time: 0.025151s
Inferrence batch: 4200, total_time: 114.069705s, time: 0.025819s
Inferrence batch: 4201, total_time: 114.094706s, time: 0.025001s
Inferrence batch: 4202, total_time: 114.120333s, time: 0.025627s
Inferrence batch: 4203, total_time: 114.145283s, time: 0.024949s
Inferrence batch: 4204, total_time: 114.171112s, time: 0.025830s
Inferrence batch: 4205, total_time: 114.196052s, time: 0.024940s
Inferrence batch: 4206, total_time: 114.221803s, time: 0.025751s
Inferrence batch: 4207, total_time: 114.246885s, time: 0.025082s
Inferrence batch: 4208, total_time: 114.272362s, time: 0.025476s
Inferrence batch: 4209, total_time: 114.297364s, time: 0.025002s
Inferrence batch: 4210, total_time: 114.322990s, time: 0.025626s
Inferrence batch: 4211, total_time: 114.348058s, time: 0.025069s
Inferrence batch: 4212, total_time: 114.373535s, time: 0.025476s
Inferrence batch: 4213, total_time: 114.398495s, time: 0.024961s
Inferrence batch: 4214, total_time: 114.423443s, time: 0.024948s
Inferrence batch: 4215, total_time: 114.448224s, time: 0.024781s
Inferrence batch: 4216, total_time: 114.473203s, time: 0.024979s
Inferrence batch: 4217, total_time: 114.497324s, time: 0.024121s
Inferrence batch: 4218, total_time: 114.522382s, time: 0.025058s
Inferrence batch: 4219, total_time: 114.546816s, time: 0.024434s
Inferrence batch: 4220, total_time: 114.571994s, time: 0.025177s
Inferrence batch: 4221, total_time: 114.596228s, time: 0.024234s
Inferrence batch: 4222, total_time: 114.621607s, time: 0.025379s
Inferrence batch: 4223, total_time: 114.646342s, time: 0.024735s
Inferrence batch: 4224, total_time: 114.671673s, time: 0.025331s
Inferrence batch: 4225, total_time: 114.696532s, time: 0.024859s
Inferrence batch: 4226, total_time: 114.722065s, time: 0.025532s
Inferrence batch: 4227, total_time: 114.747043s, time: 0.024979s
Inferrence batch: 4228, total_time: 114.773442s, time: 0.026399s
Inferrence batch: 4229, total_time: 114.798382s, time: 0.024940s
Inferrence batch: 4230, total_time: 114.824037s, time: 0.025655s
Inferrence batch: 4231, total_time: 114.849080s, time: 0.025043s
Inferrence batch: 4232, total_time: 114.874817s, time: 0.025737s
Inferrence batch: 4233, total_time: 114.899997s, time: 0.025181s
Inferrence batch: 4234, total_time: 114.925509s, time: 0.025512s
Inferrence batch: 4235, total_time: 114.950730s, time: 0.025221s
Inferrence batch: 4236, total_time: 114.976252s, time: 0.025521s
Inferrence batch: 4237, total_time: 115.001020s, time: 0.024768s
Inferrence batch: 4238, total_time: 115.026448s, time: 0.025429s
Inferrence batch: 4239, total_time: 115.051342s, time: 0.024894s
Inferrence batch: 4240, total_time: 115.076528s, time: 0.025186s
Inferrence batch: 4241, total_time: 115.101286s, time: 0.024757s
Inferrence batch: 4242, total_time: 115.126526s, time: 0.025240s
Inferrence batch: 4243, total_time: 115.150935s, time: 0.024409s
Inferrence batch: 4244, total_time: 115.176109s, time: 0.025174s
Inferrence batch: 4245, total_time: 115.200655s, time: 0.024545s
Inferrence batch: 4246, total_time: 115.225589s, time: 0.024935s
Inferrence batch: 4247, total_time: 115.249938s, time: 0.024348s
Inferrence batch: 4248, total_time: 115.274890s, time: 0.024953s
Inferrence batch: 4249, total_time: 115.299373s, time: 0.024482s
Inferrence batch: 4250, total_time: 115.324472s, time: 0.025099s
Inferrence batch: 4251, total_time: 115.349203s, time: 0.024732s
Inferrence batch: 4252, total_time: 115.374696s, time: 0.025493s
Inferrence batch: 4253, total_time: 115.399392s, time: 0.024695s
Inferrence batch: 4254, total_time: 115.425032s, time: 0.025641s
Inferrence batch: 4255, total_time: 115.450021s, time: 0.024989s
Inferrence batch: 4256, total_time: 115.475831s, time: 0.025810s
Inferrence batch: 4257, total_time: 115.500791s, time: 0.024960s
Inferrence batch: 4258, total_time: 115.526601s, time: 0.025810s
Inferrence batch: 4259, total_time: 115.551601s, time: 0.024999s
Inferrence batch: 4260, total_time: 115.577282s, time: 0.025681s
Inferrence batch: 4261, total_time: 115.602210s, time: 0.024928s
Inferrence batch: 4262, total_time: 115.627881s, time: 0.025671s
Inferrence batch: 4263, total_time: 115.652776s, time: 0.024896s
Inferrence batch: 4264, total_time: 115.678482s, time: 0.025706s
Inferrence batch: 4265, total_time: 115.703462s, time: 0.024979s
Inferrence batch: 4266, total_time: 115.729270s, time: 0.025809s
Inferrence batch: 4267, total_time: 115.754190s, time: 0.024920s
Inferrence batch: 4268, total_time: 115.779937s, time: 0.025747s
Inferrence batch: 4269, total_time: 115.804904s, time: 0.024966s
Inferrence batch: 4270, total_time: 115.830345s, time: 0.025441s
Inferrence batch: 4271, total_time: 115.855102s, time: 0.024757s
Inferrence batch: 4272, total_time: 115.880263s, time: 0.025161s
Inferrence batch: 4273, total_time: 115.904622s, time: 0.024359s
Inferrence batch: 4274, total_time: 115.929644s, time: 0.025022s
Inferrence batch: 4275, total_time: 115.953993s, time: 0.024349s
Inferrence batch: 4276, total_time: 115.978567s, time: 0.024574s
Inferrence batch: 4277, total_time: 116.002950s, time: 0.024383s
Inferrence batch: 4278, total_time: 116.027776s, time: 0.024826s
Inferrence batch: 4279, total_time: 116.052513s, time: 0.024737s
Inferrence batch: 4280, total_time: 116.077864s, time: 0.025350s
Inferrence batch: 4281, total_time: 116.102025s, time: 0.024161s
Inferrence batch: 4282, total_time: 116.127567s, time: 0.025542s
Inferrence batch: 4283, total_time: 116.152360s, time: 0.024793s
Inferrence batch: 4284, total_time: 116.177989s, time: 0.025629s
Inferrence batch: 4285, total_time: 116.202959s, time: 0.024970s
Inferrence batch: 4286, total_time: 116.228571s, time: 0.025612s
Inferrence batch: 4287, total_time: 116.253547s, time: 0.024976s
Inferrence batch: 4288, total_time: 116.279140s, time: 0.025593s
Inferrence batch: 4289, total_time: 116.304142s, time: 0.025002s
Inferrence batch: 4290, total_time: 116.329939s, time: 0.025796s
Inferrence batch: 4291, total_time: 116.354719s, time: 0.024781s
Inferrence batch: 4292, total_time: 116.380430s, time: 0.025711s
Inferrence batch: 4293, total_time: 116.405459s, time: 0.025029s
Inferrence batch: 4294, total_time: 116.431197s, time: 0.025738s
Inferrence batch: 4295, total_time: 116.455981s, time: 0.024785s
Inferrence batch: 4296, total_time: 116.481544s, time: 0.025562s
Inferrence batch: 4297, total_time: 116.506244s, time: 0.024700s
Inferrence batch: 4298, total_time: 116.531706s, time: 0.025462s
Inferrence batch: 4299, total_time: 116.556367s, time: 0.024661s
Inferrence batch: 4300, total_time: 116.582005s, time: 0.025638s
Inferrence batch: 4301, total_time: 116.606542s, time: 0.024537s
Inferrence batch: 4302, total_time: 116.631532s, time: 0.024990s
Inferrence batch: 4303, total_time: 116.655680s, time: 0.024148s
Inferrence batch: 4304, total_time: 116.681116s, time: 0.025435s
Inferrence batch: 4305, total_time: 116.708785s, time: 0.027670s
Inferrence batch: 4306, total_time: 116.733186s, time: 0.024401s
Inferrence batch: 4307, total_time: 116.757917s, time: 0.024731s
Inferrence batch: 4308, total_time: 116.786391s, time: 0.028474s
Inferrence batch: 4309, total_time: 116.814351s, time: 0.027959s
Inferrence batch: 4310, total_time: 116.842680s, time: 0.028329s
Inferrence batch: 4311, total_time: 116.867248s, time: 0.024568s
Inferrence batch: 4312, total_time: 116.892325s, time: 0.025077s
Inferrence batch: 4313, total_time: 116.918907s, time: 0.026582s
Inferrence batch: 4314, total_time: 116.948196s, time: 0.029289s
Inferrence batch: 4315, total_time: 116.976564s, time: 0.028368s
Inferrence batch: 4316, total_time: 117.005947s, time: 0.029383s
Inferrence batch: 4317, total_time: 117.030499s, time: 0.024552s
Inferrence batch: 4318, total_time: 117.055971s, time: 0.025472s
Inferrence batch: 4319, total_time: 117.080625s, time: 0.024654s
Inferrence batch: 4320, total_time: 117.106364s, time: 0.025739s
Inferrence batch: 4321, total_time: 117.130934s, time: 0.024571s
Inferrence batch: 4322, total_time: 117.156371s, time: 0.025437s
Inferrence batch: 4323, total_time: 117.180930s, time: 0.024559s
Inferrence batch: 4324, total_time: 117.206935s, time: 0.026005s
Inferrence batch: 4325, total_time: 117.231604s, time: 0.024669s
Inferrence batch: 4326, total_time: 117.256919s, time: 0.025315s
Inferrence batch: 4327, total_time: 117.281368s, time: 0.024448s
Inferrence batch: 4328, total_time: 117.306662s, time: 0.025295s
Inferrence batch: 4329, total_time: 117.330770s, time: 0.024107s
Inferrence batch: 4330, total_time: 117.356113s, time: 0.025343s
Inferrence batch: 4331, total_time: 117.380746s, time: 0.024633s
Inferrence batch: 4332, total_time: 117.405362s, time: 0.024616s
Inferrence batch: 4333, total_time: 117.429260s, time: 0.023898s
Inferrence batch: 4334, total_time: 117.453871s, time: 0.024611s
Inferrence batch: 4335, total_time: 117.477624s, time: 0.023753s
Inferrence batch: 4336, total_time: 117.502314s, time: 0.024689s
Inferrence batch: 4337, total_time: 117.526384s, time: 0.024070s
Inferrence batch: 4338, total_time: 117.551164s, time: 0.024780s
Inferrence batch: 4339, total_time: 117.575120s, time: 0.023956s
Inferrence batch: 4340, total_time: 117.599755s, time: 0.024636s
Inferrence batch: 4341, total_time: 117.624353s, time: 0.024598s
Inferrence batch: 4342, total_time: 117.649067s, time: 0.024714s
Inferrence batch: 4343, total_time: 117.673629s, time: 0.024562s
Inferrence batch: 4344, total_time: 117.698707s, time: 0.025078s
Inferrence batch: 4345, total_time: 117.723168s, time: 0.024461s
Inferrence batch: 4346, total_time: 117.748171s, time: 0.025003s
Inferrence batch: 4347, total_time: 117.772439s, time: 0.024268s
Inferrence batch: 4348, total_time: 117.797673s, time: 0.025234s
Inferrence batch: 4349, total_time: 117.821929s, time: 0.024256s
Inferrence batch: 4350, total_time: 117.846963s, time: 0.025034s
Inferrence batch: 4351, total_time: 117.871277s, time: 0.024314s
Inferrence batch: 4352, total_time: 117.897165s, time: 0.025888s
Inferrence batch: 4353, total_time: 117.921952s, time: 0.024787s
Inferrence batch: 4354, total_time: 117.947551s, time: 0.025598s
Inferrence batch: 4355, total_time: 117.972285s, time: 0.024734s
Inferrence batch: 4356, total_time: 117.997463s, time: 0.025178s
Inferrence batch: 4357, total_time: 118.022403s, time: 0.024940s
Inferrence batch: 4358, total_time: 118.048033s, time: 0.025630s
Inferrence batch: 4359, total_time: 118.072960s, time: 0.024927s
Inferrence batch: 4360, total_time: 118.098466s, time: 0.025506s
Inferrence batch: 4361, total_time: 118.123195s, time: 0.024729s
Inferrence batch: 4362, total_time: 118.148827s, time: 0.025632s
Inferrence batch: 4363, total_time: 118.173529s, time: 0.024702s
Inferrence batch: 4364, total_time: 118.199010s, time: 0.025481s
Inferrence batch: 4365, total_time: 118.223191s, time: 0.024181s
Inferrence batch: 4366, total_time: 118.248708s, time: 0.025517s
Inferrence batch: 4367, total_time: 118.273145s, time: 0.024437s
Inferrence batch: 4368, total_time: 118.298880s, time: 0.025735s
Inferrence batch: 4369, total_time: 118.323528s, time: 0.024647s
Inferrence batch: 4370, total_time: 118.348972s, time: 0.025444s
Inferrence batch: 4371, total_time: 118.373989s, time: 0.025017s
Inferrence batch: 4372, total_time: 118.399577s, time: 0.025588s
Inferrence batch: 4373, total_time: 118.424342s, time: 0.024765s
Inferrence batch: 4374, total_time: 118.449870s, time: 0.025528s
Inferrence batch: 4375, total_time: 118.474749s, time: 0.024879s
Inferrence batch: 4376, total_time: 118.500319s, time: 0.025570s
Inferrence batch: 4377, total_time: 118.525223s, time: 0.024904s
Inferrence batch: 4378, total_time: 118.550841s, time: 0.025618s
Inferrence batch: 4379, total_time: 118.575583s, time: 0.024741s
Inferrence batch: 4380, total_time: 118.601125s, time: 0.025542s
Inferrence batch: 4381, total_time: 118.625887s, time: 0.024762s
Inferrence batch: 4382, total_time: 118.651330s, time: 0.025443s
Inferrence batch: 4383, total_time: 118.676022s, time: 0.024693s
Inferrence batch: 4384, total_time: 118.701677s, time: 0.025655s
Inferrence batch: 4385, total_time: 118.726381s, time: 0.024704s
Inferrence batch: 4386, total_time: 118.752015s, time: 0.025634s
Inferrence batch: 4387, total_time: 118.776761s, time: 0.024746s
Inferrence batch: 4388, total_time: 118.802465s, time: 0.025704s
Inferrence batch: 4389, total_time: 118.827246s, time: 0.024781s
Inferrence batch: 4390, total_time: 118.852949s, time: 0.025703s
Inferrence batch: 4391, total_time: 118.877935s, time: 0.024986s
Inferrence batch: 4392, total_time: 118.903741s, time: 0.025806s
Inferrence batch: 4393, total_time: 118.928708s, time: 0.024967s
Inferrence batch: 4394, total_time: 118.954556s, time: 0.025848s
Inferrence batch: 4395, total_time: 118.979575s, time: 0.025019s
Inferrence batch: 4396, total_time: 119.005399s, time: 0.025824s
Inferrence batch: 4397, total_time: 119.030409s, time: 0.025011s
Inferrence batch: 4398, total_time: 119.056208s, time: 0.025799s
Inferrence batch: 4399, total_time: 119.081257s, time: 0.025048s
Inferrence batch: 4400, total_time: 119.107287s, time: 0.026031s
Inferrence batch: 4401, total_time: 119.132462s, time: 0.025175s
Inferrence batch: 4402, total_time: 119.158463s, time: 0.026001s
Inferrence batch: 4403, total_time: 119.183495s, time: 0.025032s
Inferrence batch: 4404, total_time: 119.209283s, time: 0.025788s
Inferrence batch: 4405, total_time: 119.234229s, time: 0.024946s
Inferrence batch: 4406, total_time: 119.259981s, time: 0.025752s
Inferrence batch: 4407, total_time: 119.284760s, time: 0.024779s
Inferrence batch: 4408, total_time: 119.310305s, time: 0.025546s
Inferrence batch: 4409, total_time: 119.335085s, time: 0.024780s
Inferrence batch: 4410, total_time: 119.360640s, time: 0.025555s
Inferrence batch: 4411, total_time: 119.385388s, time: 0.024748s
Inferrence batch: 4412, total_time: 119.410840s, time: 0.025451s
Inferrence batch: 4413, total_time: 119.435475s, time: 0.024635s
Inferrence batch: 4414, total_time: 119.461070s, time: 0.025595s
Inferrence batch: 4415, total_time: 119.485784s, time: 0.024714s
Inferrence batch: 4416, total_time: 119.511317s, time: 0.025533s
Inferrence batch: 4417, total_time: 119.536115s, time: 0.024798s
Inferrence batch: 4418, total_time: 119.561753s, time: 0.025638s
Inferrence batch: 4419, total_time: 119.586697s, time: 0.024944s
Inferrence batch: 4420, total_time: 119.612468s, time: 0.025770s
Inferrence batch: 4421, total_time: 119.637637s, time: 0.025170s
Inferrence batch: 4422, total_time: 119.663615s, time: 0.025978s
Inferrence batch: 4423, total_time: 119.688980s, time: 0.025364s
Inferrence batch: 4424, total_time: 119.714974s, time: 0.025995s
Inferrence batch: 4425, total_time: 119.740365s, time: 0.025390s
Inferrence batch: 4426, total_time: 119.766626s, time: 0.026261s
Inferrence batch: 4427, total_time: 119.791921s, time: 0.025295s
Inferrence batch: 4428, total_time: 119.817809s, time: 0.025888s
Inferrence batch: 4429, total_time: 119.842968s, time: 0.025159s
Inferrence batch: 4430, total_time: 119.868813s, time: 0.025845s
Inferrence batch: 4431, total_time: 119.894018s, time: 0.025205s
Inferrence batch: 4432, total_time: 119.919902s, time: 0.025885s
Inferrence batch: 4433, total_time: 119.945175s, time: 0.025273s
Inferrence batch: 4434, total_time: 119.970930s, time: 0.025755s
Inferrence batch: 4435, total_time: 119.996103s, time: 0.025172s
Inferrence batch: 4436, total_time: 120.021881s, time: 0.025779s
Inferrence batch: 4437, total_time: 120.046847s, time: 0.024966s
Inferrence batch: 4438, total_time: 120.072479s, time: 0.025632s
Inferrence batch: 4439, total_time: 120.097267s, time: 0.024788s
Inferrence batch: 4440, total_time: 120.122859s, time: 0.025592s
Inferrence batch: 4441, total_time: 120.147672s, time: 0.024814s
Inferrence batch: 4442, total_time: 120.173272s, time: 0.025599s
Inferrence batch: 4443, total_time: 120.198164s, time: 0.024892s
Inferrence batch: 4444, total_time: 120.223665s, time: 0.025501s
Inferrence batch: 4445, total_time: 120.248664s, time: 0.024999s
Inferrence batch: 4446, total_time: 120.274248s, time: 0.025584s
Inferrence batch: 4447, total_time: 120.299129s, time: 0.024881s
Inferrence batch: 4448, total_time: 120.324905s, time: 0.025776s
Inferrence batch: 4449, total_time: 120.350000s, time: 0.025095s
Inferrence batch: 4450, total_time: 120.375871s, time: 0.025871s
Inferrence batch: 4451, total_time: 120.400909s, time: 0.025038s
Inferrence batch: 4452, total_time: 120.426659s, time: 0.025750s
Inferrence batch: 4453, total_time: 120.451656s, time: 0.024997s
Inferrence batch: 4454, total_time: 120.477487s, time: 0.025831s
Inferrence batch: 4455, total_time: 120.502613s, time: 0.025126s
Inferrence batch: 4456, total_time: 120.528375s, time: 0.025762s
Inferrence batch: 4457, total_time: 120.553403s, time: 0.025028s
Inferrence batch: 4458, total_time: 120.579117s, time: 0.025713s
Inferrence batch: 4459, total_time: 120.604115s, time: 0.024998s
Inferrence batch: 4460, total_time: 120.629877s, time: 0.025763s
Inferrence batch: 4461, total_time: 120.655008s, time: 0.025131s
Inferrence batch: 4462, total_time: 120.680730s, time: 0.025722s
Inferrence batch: 4463, total_time: 120.705833s, time: 0.025104s
Inferrence batch: 4464, total_time: 120.731594s, time: 0.025761s
Inferrence batch: 4465, total_time: 120.756705s, time: 0.025111s
Inferrence batch: 4466, total_time: 120.782344s, time: 0.025638s
Inferrence batch: 4467, total_time: 120.807358s, time: 0.025014s
Inferrence batch: 4468, total_time: 120.833026s, time: 0.025668s
Inferrence batch: 4469, total_time: 120.857930s, time: 0.024904s
Inferrence batch: 4470, total_time: 120.883664s, time: 0.025734s
Inferrence batch: 4471, total_time: 120.908569s, time: 0.024905s
Inferrence batch: 4472, total_time: 120.934181s, time: 0.025612s
Inferrence batch: 4473, total_time: 120.958843s, time: 0.024662s
Inferrence batch: 4474, total_time: 120.984545s, time: 0.025702s
Inferrence batch: 4475, total_time: 121.009324s, time: 0.024779s
Inferrence batch: 4476, total_time: 121.034767s, time: 0.025443s
Inferrence batch: 4477, total_time: 121.060030s, time: 0.025263s
Inferrence batch: 4478, total_time: 121.085593s, time: 0.025562s
Inferrence batch: 4479, total_time: 121.110579s, time: 0.024987s
Inferrence batch: 4480, total_time: 121.136444s, time: 0.025865s
Inferrence batch: 4481, total_time: 121.161526s, time: 0.025081s
Inferrence batch: 4482, total_time: 121.187345s, time: 0.025819s
Inferrence batch: 4483, total_time: 121.212387s, time: 0.025042s
Inferrence batch: 4484, total_time: 121.238225s, time: 0.025838s
Inferrence batch: 4485, total_time: 121.263200s, time: 0.024975s
Inferrence batch: 4486, total_time: 121.289068s, time: 0.025868s
Inferrence batch: 4487, total_time: 121.313976s, time: 0.024909s
Inferrence batch: 4488, total_time: 121.339593s, time: 0.025617s
Inferrence batch: 4489, total_time: 121.364661s, time: 0.025068s
Inferrence batch: 4490, total_time: 121.390468s, time: 0.025807s
Inferrence batch: 4491, total_time: 121.415476s, time: 0.025008s
Inferrence batch: 4492, total_time: 121.441252s, time: 0.025776s
Inferrence batch: 4493, total_time: 121.466231s, time: 0.024979s
Inferrence batch: 4494, total_time: 121.492080s, time: 0.025849s
Inferrence batch: 4495, total_time: 121.517898s, time: 0.025818s
Inferrence batch: 4496, total_time: 121.543638s, time: 0.025740s
Inferrence batch: 4497, total_time: 121.569266s, time: 0.025628s
Inferrence batch: 4498, total_time: 121.594826s, time: 0.025560s
Inferrence batch: 4499, total_time: 121.620190s, time: 0.025364s
Inferrence batch: 4500, total_time: 121.645823s, time: 0.025634s
Inferrence batch: 4501, total_time: 121.671429s, time: 0.025606s
Inferrence batch: 4502, total_time: 121.697040s, time: 0.025611s
Inferrence batch: 4503, total_time: 121.722375s, time: 0.025335s
Inferrence batch: 4504, total_time: 121.747773s, time: 0.025398s
Inferrence batch: 4505, total_time: 121.773264s, time: 0.025491s
Inferrence batch: 4506, total_time: 121.798745s, time: 0.025481s
Inferrence batch: 4507, total_time: 121.823827s, time: 0.025082s
Inferrence batch: 4508, total_time: 121.849379s, time: 0.025552s
Inferrence batch: 4509, total_time: 121.875169s, time: 0.025790s
Inferrence batch: 4510, total_time: 121.900949s, time: 0.025780s
Inferrence batch: 4511, total_time: 121.926818s, time: 0.025869s
